name,Plot,consp_prob,heter_prob,type,layer,number_plant_nodes_with_visits
E3 CHFU,2,2.3906305119860585e-5,1.2670341713526146e-4,plant,CHFU,66
F2 CHFU,2,2.3906305119860585e-5,1.2670341713526146e-4,plant,CHFU,66
A1 LEMA,2,0.0027967439697892875,0.002237395175831424,plant,LEMA,66
A2 LEMA,2,0.006195579420233924,0.004956463536187127,plant,LEMA,66
A3 LEMA,2,0.004543396272218284,0.0036347170177746177,plant,LEMA,66
A4 LEMA,2,0.002097557977341968,0.0016780463818735702,plant,LEMA,66
A5 LEMA,2,0.002440740006266538,0.0019525920050132244,plant,LEMA,66
A6 LEMA,2,0.00495199623963366,0.003961596991706918,plant,LEMA,66
B1 LEMA,2,0.00515321139886204,0.004122569119089622,plant,LEMA,66
B2 LEMA,2,0.010389063449078874,0.008311250759263073,plant,LEMA,66
B3 LEMA,2,0.009777735507748856,0.007822188406199061,plant,LEMA,66
B4 LEMA,2,0.01120788314673339,0.00896630651738669,plant,LEMA,66
B5 LEMA,2,0.011210819716186676,0.008968655772949322,plant,LEMA,66
B6 LEMA,2,0.00944379772507032,0.0075550381800562364,plant,LEMA,66
C2 LEMA,2,0.0043504947712297536,0.0034803958169837925,plant,LEMA,66
C3 LEMA,2,0.006658830481677801,0.005327064385342227,plant,LEMA,66
C4 LEMA,2,0.007005348471318468,0.005604278777054761,plant,LEMA,66
C5 LEMA,2,0.007090872013955599,0.005672697611164465,plant,LEMA,66
C6 LEMA,2,0.004252269432339788,0.0034018155458718207,plant,LEMA,66
D1 LEMA,2,0.0035010282508463916,0.0028008226006771054,plant,LEMA,66
D2 LEMA,2,0.005748866756124403,0.00459909340489951,plant,LEMA,66
D3 LEMA,2,0.0027967439697892875,0.002237395175831424,plant,LEMA,66
D4 LEMA,2,0.0027967439697892875,0.002237395175831424,plant,LEMA,66
D5 LEMA,2,0.0043504947712297536,0.0034803958169837925,plant,LEMA,66
D6 LEMA,2,0.006401882598727822,0.005121506078982243,plant,LEMA,66
E1 LEMA,2,0.005594002052715704,0.004475201642172552,plant,LEMA,66
E2 LEMA,2,0.00875590458902461,0.007004723671219669,plant,LEMA,66
E3 LEMA,2,0.00525063168737243,0.004200505349897933,plant,LEMA,66
E4 LEMA,2,0.005603684516798136,0.0044829476134384955,plant,LEMA,66
E5 LEMA,2,0.005759063333343959,0.004607250666675155,plant,LEMA,66
E6 LEMA,2,0.0020980720904790876,0.0016784576723832653,plant,LEMA,66
F1 LEMA,2,0.008720382769442227,0.006976306215553761,plant,LEMA,66
F2 LEMA,2,0.009543670367164282,0.007634936293731404,plant,LEMA,66
F3 LEMA,2,0.0035010282508463916,0.0028008226006771054,plant,LEMA,66
F4 LEMA,2,0.010507666150823726,0.008406132920658956,plant,LEMA,66
F5 LEMA,2,0.0021026562659517472,0.0016821250127613922,plant,LEMA,66
F6 LEMA,2,0.0024543715875782993,0.0019634972700626344,plant,LEMA,66
A2 PUPA,2,8.79748828575972e-5,7.037990628607786e-4,plant,PUPA,66
A5 PUPA,2,1.759497657151944e-4,0.0014075981257215572,plant,PUPA,66
A6 PUPA,2,1.9455697650676951e-4,0.001556455812054158,plant,PUPA,66
B1 PUPA,2,3.035347771944126e-4,0.002428278217555304,plant,PUPA,66
C2 PUPA,2,0.007575757575757576,0,plant,PUPA,66
C5 PUPA,2,2.3389103761521524e-4,0.0018711283009217236,plant,PUPA,66
C6 PUPA,2,0.00081065406877820715,0.006485232550225663,plant,PUPA,66
E6 PUPA,2,9.727848825338476e-5,7.78227906027079e-4,plant,PUPA,66
A3 CETE,3,4.4617463302018377e-4,0.010931278508994507,plant,CETE,66
B5 CETE,3,9.097061485952928e-5,0.0022287800640584682,plant,CETE,66
A1 CHFU,3,0.004850088101638408,8.818342030533558e-4,plant,CHFU,66
A4 CHFU,3,0.004850088101638408,8.818342030533558e-4,plant,CHFU,66
B3 CHFU,3,0.004850088101638408,8.818342030533558e-4,plant,CHFU,66
B6 CHFU,3,0.0021908184321319077,0.03505309491411053,plant,CHFU,66
C1 CHFU,3,0.004850088101638408,8.818342030533558e-4,plant,CHFU,66
C3 CHFU,3,0.008083480169397342,0.0014697236717555941,plant,CHFU,66
C6 CHFU,3,0.0016536747171986806,0.026458795475178896,plant,CHFU,66
D1 CHFU,3,1.5901101523538045e-4,0.0025441762437660876,plant,CHFU,66
D2 CHFU,3,0.004850088101638408,8.818342030533558e-4,plant,CHFU,66
D4 CHFU,3,0.004850088101638408,8.818342030533558e-4,plant,CHFU,66
E4 CHFU,3,0.014550264304915213,0.0026455026091600693,plant,CHFU,66
F2 CHFU,3,0.009700176203276817,0.0017636684061067133,plant,CHFU,66
F4 CHFU,3,0.009700176203276817,0.0017636684061067133,plant,CHFU,66
F6 CHFU,3,0.004850088101638408,8.818342030533558e-4,plant,CHFU,66
A4 CHMI,3,3.741114800832424e-4,0.002057613134028417,plant,CHMI,66
C1 CHMI,3,0.009090909220546844,0,plant,CHMI,66
C2 CHMI,3,7.482229601664848e-4,0.004115226268056834,plant,CHMI,66
F6 CHMI,3,0.006060606147031229,0,plant,CHMI,66
A1 LEMA,3,0.002824443089675315,0.0015406053216410808,plant,LEMA,66
A2 LEMA,3,0.002256651187662514,0.0012309006478159168,plant,LEMA,66
A3 LEMA,3,0.0016888592856497146,9.211959739907533e-4,plant,LEMA,66
A4 LEMA,3,0.00454875116806977,0.0024811370007653284,plant,LEMA,66
A5 LEMA,3,0.004805666238224836,0.0026212724935771835,plant,LEMA,66
A6 LEMA,3,0.002822023686277203,0.0015392856470602925,plant,LEMA,66
B1 LEMA,3,5.629530952165726e-4,3.0706532466358505e-4,plant,LEMA,66
B2 LEMA,3,0.001128325593831257,6.154503239079584e-4,plant,LEMA,66
B3 LEMA,3,0.001128325593831257,6.154503239079584e-4,plant,LEMA,66
B4 LEMA,3,0.0016961174958440577,9.251549977331221e-4,plant,LEMA,66
B5 LEMA,3,0.005204322793717434,0.0028387215238458727,plant,LEMA,66
B6 LEMA,3,0.0028196042828790868,0.001537965972479502,plant,LEMA,66
C1 LEMA,3,5.629530952165726e-4,3.0706532466358505e-4,plant,LEMA,66
C2 LEMA,3,0.00377800220707388,0.002060728476585752,plant,LEMA,66
C3 LEMA,3,0.0069257601051354,0.0037776873300738546,plant,LEMA,66
C4 LEMA,3,0.003950268633328525,0.002154691981815559,plant,LEMA,66
C5 LEMA,3,5.629530952165726e-4,3.0706532466358505e-4,plant,LEMA,66
D2 LEMA,3,0.0028723261084178152,0.001566723331864262,plant,LEMA,66
D3 LEMA,3,0.0022590705910606316,0.0012322203223967085,plant,LEMA,66
D5 LEMA,3,0.002697488577611372,0.0014713574059698387,plant,LEMA,66
D6 LEMA,3,0.0034855816257750023,0.0019012263413318194,plant,LEMA,66
E1 LEMA,3,0.0060396703672933065,0.0032943656548872573,plant,LEMA,66
E2 LEMA,3,0.004782684541580004,0.0026087370226800027,plant,LEMA,66
E3 LEMA,3,0.0019030397540380642,0.0010380216840207622,plant,LEMA,66
E4 LEMA,3,0.0016888592856497146,9.211959739907533e-4,plant,LEMA,66
E5 LEMA,3,0.001128325593831257,6.154503239079584e-4,plant,LEMA,66
E6 LEMA,3,0.0014134312465367142,7.709624981109349e-4,plant,LEMA,66
F1 LEMA,3,0.0034376986070325057,0.0018751083311086395,plant,LEMA,66
F2 LEMA,3,0.003381105736056792,0.0018442394923946137,plant,LEMA,66
F3 LEMA,3,0.006877816617463116,0.003751536336798063,plant,LEMA,66
F4 LEMA,3,0.0025441762437660863,0.0013877324965996833,plant,LEMA,66
F5 LEMA,3,0.002677753914244865,0.001460593044133563,plant,LEMA,66
F6 LEMA,3,0.00458563247507916,0.002501254077315905,plant,LEMA,66
A3 PUPA,3,9.251189817271404e-5,2.704193946587026e-4,plant,PUPA,66
A4 PUPA,3,4.223635689906722e-4,0.001234601201665042,plant,PUPA,66
B1 PUPA,3,3.222626467770297e-4,9.419985059636252e-4,plant,PUPA,66
B4 PUPA,3,1.8502379634542808e-4,5.408387893174052e-4,plant,PUPA,66
B5 PUPA,3,2.775356945181421e-4,8.112581839761076e-4,plant,PUPA,66
C3 PUPA,3,1.8502379634542808e-4,5.408387893174052e-4,plant,PUPA,66
D4 PUPA,3,1.8502379634542808e-4,5.408387893174052e-4,plant,PUPA,66
D5 PUPA,3,5.550713890362842e-4,0.0016225163679522152,plant,PUPA,66
E1 PUPA,3,2.3516322543844866e-4,6.874001974354653e-4,plant,PUPA,66
E2 PUPA,3,3.3207683787013617e-4,9.706861414665521e-4,plant,PUPA,66
F1 PUPA,3,2.775356945181421e-4,8.112581839761076e-4,plant,PUPA,66
F4 PUPA,3,1.8502379634542808e-4,5.408387893174052e-4,plant,PUPA,66
F6 PUPA,3,6.607884299859191e-4,0.0019315354107280712,plant,PUPA,66
A1 LEMA,4,0.004680504581381046,2.035001991871936e-4,plant,LEMA,26
A2 LEMA,4,0.028083027488286286,0.0012210011951231605,plant,LEMA,26
A4 LEMA,4,0.004680504581381046,2.035001991871936e-4,plant,LEMA,26
A6 LEMA,4,0.023402522906905216,0.0010175009959359665,plant,LEMA,26
B1 LEMA,4,0.009361009162762092,4.070003983743872e-4,plant,LEMA,26
B2 LEMA,4,0.018722018325524184,8.140007967487744e-4,plant,LEMA,26
B3 LEMA,4,0.019230769230769232,0,plant,LEMA,26
B5 LEMA,4,0.01404151374414313,6.105005975615802e-4,plant,LEMA,26
C1 LEMA,4,0.018722018325524184,8.140007967487744e-4,plant,LEMA,26
C2 LEMA,4,0.01404151374414313,6.105005975615802e-4,plant,LEMA,26
C3 LEMA,4,0.05148555039519149,0.002238502191059127,plant,LEMA,26
C4 LEMA,4,0.018722018325524184,8.140007967487744e-4,plant,LEMA,26
C5 LEMA,4,0.01404151374414313,6.105005975615802e-4,plant,LEMA,26
D1 LEMA,4,0.03276353206966732,0.0014245013943103547,plant,LEMA,26
D2 LEMA,4,0.02808302748828626,0.0012210011951231605,plant,LEMA,26
D3 LEMA,4,0.019230769230769232,0,plant,LEMA,26
D6 LEMA,4,0.004680504581381046,2.035001991871936e-4,plant,LEMA,26
E1 LEMA,4,0.02808302748828626,0.0012210011951231605,plant,LEMA,26
E2 LEMA,4,0.004680504581381046,2.035001991871936e-4,plant,LEMA,26
E3 LEMA,4,0.004680504581381046,2.035001991871936e-4,plant,LEMA,26
E5 LEMA,4,0.028083027488286234,0.0012210011951231605,plant,LEMA,26
F1 LEMA,4,0.009361009162762092,4.070003983743872e-4,plant,LEMA,26
F2 LEMA,4,0.023402522906905202,0.0010175009959359665,plant,LEMA,26
F3 LEMA,4,0.009361009162762092,4.070003983743872e-4,plant,LEMA,26
F4 LEMA,4,0.01404151374414313,6.105005975615802e-4,plant,LEMA,26
A4 PUPA,4,7.631257469519759e-4,0.017551892180178906,plant,PUPA,26
A6 LEMA,5,0.030433226141890375,0,plant,LEMA,19
B4 LEMA,5,0.006086645228378078,0,plant,LEMA,19
B5 LEMA,5,0.027389903527701338,0,plant,LEMA,19
B6 LEMA,5,0.006086645228378078,0,plant,LEMA,19
C2 LEMA,5,0.006086645228378078,0,plant,LEMA,19
C4 LEMA,5,0.018259935685134225,0,plant,LEMA,19
C5 LEMA,5,0.02631578947368421,0,plant,LEMA,19
C6 LEMA,5,0.012173290456756155,0,plant,LEMA,19
D1 LEMA,5,0.006086645228378078,0,plant,LEMA,19
D2 LEMA,5,0.04869316182702462,0,plant,LEMA,19
D5 LEMA,5,0.012173290456756155,0,plant,LEMA,19
E1 LEMA,5,0.04260651659864655,0,plant,LEMA,19
F1 LEMA,5,0.021303258299323276,0,plant,LEMA,19
F2 LEMA,5,0.054779807055402675,0,plant,LEMA,19
F3 LEMA,5,0.042606516598646546,0,plant,LEMA,19
F4 LEMA,5,0.04260651659864655,0,plant,LEMA,19
F5 LEMA,5,0.012173290456756155,0,plant,LEMA,19
F6 LEMA,5,0.05782312966959174,0,plant,LEMA,19
A6 PUPA,5,0.02631578947368421,0,plant,PUPA,19
A3 LEMA,6,0.04224270230470924,0.01152073744584599,plant,LEMA,14
A5 LEMA,6,0.0168970809218837,0.004608294978338395,plant,LEMA,14
B6 LEMA,6,0.0168970809218837,0.004608294978338395,plant,LEMA,14
C2 LEMA,6,0.025345621382825558,0.006912442467507595,plant,LEMA,14
C3 LEMA,6,0.00844854046094185,0.0023041474891691976,plant,LEMA,14
C6 LEMA,6,0.09293394507036039,0.02534562238086115,plant,LEMA,14
D6 LEMA,6,0.0168970809218837,0.004608294978338395,plant,LEMA,14
E6 LEMA,6,0.10560675576177313,0.02880184361461497,plant,LEMA,14
F4 LEMA,6,0.00844854046094185,0.0023041474891691976,plant,LEMA,14
F5 LEMA,6,0.00844854046094185,0.0023041474891691976,plant,LEMA,14
F6 LEMA,6,0.00844854046094185,0.0023041474891691976,plant,LEMA,14
C6 PUPA,6,0.0024687294526812794,0.009052007636723416,plant,PUPA,14
E5 PUPA,6,0.0024687294526812794,0.009052007636723416,plant,PUPA,14
F3 PUPA,6,8.229098175604265e-4,0.0030173358789078067,plant,PUPA,14
C2 BEMA,7,4.612492333535348e-4,0.01660497240072726,plant,BEMA,43
E6 BEMA,7,0.011627906976744186,0,plant,BEMA,43
C4 CETE,7,9.78407464689316e-5,0.0035222668728815422,plant,CETE,43
A4 CHFU,7,0.009302325904134611,0,plant,CHFU,43
E1 CHFU,7,0.009302325904134611,0,plant,CHFU,43
E4 CHFU,7,0.009302325904134611,0,plant,CHFU,43
F2 CHFU,7,0.018604651808269222,0,plant,CHFU,43
A1 LEMA,7,0.0029818132257198224,4.659083165187221e-4,plant,LEMA,43
A2 LEMA,7,0.004770901161151716,7.45453306429955e-4,plant,LEMA,43
A3 LEMA,7,0.002385450580575858,3.727266532149775e-4,plant,LEMA,43
A4 LEMA,7,0.005963626451439645,9.318166330374429e-4,plant,LEMA,43
A5 LEMA,7,0.0035781758708637854,5.590899798224657e-4,plant,LEMA,43
A6 LEMA,7,0.0023854505805758586,3.727266532149775e-4,plant,LEMA,43
B1 LEMA,7,0.009541802322303438,0.0014909066128599112,plant,LEMA,43
B2 LEMA,7,0.008349077032015505,0.00130454328625242,plant,LEMA,43
B3 LEMA,7,0.02504723109604654,0.003913629858757268,plant,LEMA,43
B4 LEMA,7,0.009541802322303438,0.0014909066128599112,plant,LEMA,43
B5 LEMA,7,0.027432681676622387,0.004286356511972245,plant,LEMA,43
B6 LEMA,7,0.019083604644606875,0.0029818132257198224,plant,LEMA,43
C1 LEMA,7,0.009541802322303438,0.0014909066128599112,plant,LEMA,43
C2 LEMA,7,0.005963626451439647,9.318166330374429e-4,plant,LEMA,43
C3 LEMA,7,0.001192725290287929,1.8636332660748874e-4,plant,LEMA,43
C4 LEMA,7,0.014909066128599118,0.0023295415825936084,plant,LEMA,43
C5 LEMA,7,0.001192725290287929,1.8636332660748874e-4,plant,LEMA,43
C6 LEMA,7,0.009541802322303432,0.00149090661285991,plant,LEMA,43
D1 LEMA,7,0.03041449490234218,0.0047522648284909624,plant,LEMA,43
D4 LEMA,7,0.0041745385160077515,6.522716431262107e-4,plant,LEMA,43
D5 LEMA,7,0.009541802322303438,0.0014909066128599112,plant,LEMA,43
D6 LEMA,7,0.01610179141888705,0.0025159049092010996,plant,LEMA,43
E1 LEMA,7,0.005963626451439644,9.318166330374442e-4,plant,LEMA,43
E2 LEMA,7,0.008945439677159467,0.0013977249495561656,plant,LEMA,43
E4 LEMA,7,0.0053672638062956845,8.386349697336999e-4,plant,LEMA,43
E5 LEMA,7,0.0035781758708637854,5.590899798224657e-4,plant,LEMA,43
E6 LEMA,7,0.011330890257735322,0.0017704516027711441,plant,LEMA,43
F1 LEMA,7,0.0011927252902879297,1.8636332660748874e-4,plant,LEMA,43
F2 LEMA,7,0.005963626451439647,9.318166330374429e-4,plant,LEMA,43
F3 LEMA,7,0.008349077032015503,0.0013045432862524213,plant,LEMA,43
F4 LEMA,7,0.010138164967447398,0.001584088276163653,plant,LEMA,43
F5 LEMA,7,0.00715635174172757,0.0011181799596449314,plant,LEMA,43
B2 MESU,7,2.3062461667676742e-4,0.004035930791843432,plant,MESU,43
C1 MESU,7,2.306246166767674e-4,0.004035930791843432,plant,MESU,43
A2 SPRU,7,1.9218718056397268e-4,0.006918738500303027,plant,SPRU,43
F1 SPRU,7,0.011627906976744186,0,plant,SPRU,43
E3 BEMA,8,2.457997292809369e-5,9.340389712675608e-4,plant,BEMA,84
F5 BEMA,8,7.189933835469888e-5,0.0027321748574785595,plant,BEMA,84
A1 CHFU,8,0.0013983889756187605,0.002362795165700664,plant,CHFU,84
A2 CHFU,8,0.003657240375195305,0.006179475116709309,plant,CHFU,84
A3 CHFU,8,0.002796777951237521,0.004725590331401328,plant,CHFU,84
A4 CHFU,8,0.002796777951237521,0.004725590331401328,plant,CHFU,84
A5 CHFU,8,0.00209758346342814,0.0035441927485509966,plant,CHFU,84
A6 CHFU,8,0.002796777951237519,0.004725590331401327,plant,CHFU,84
B1 CHFU,8,0.0013983889756187605,0.002362795165700664,plant,CHFU,84
B2 CHFU,8,6.991944878093802e-4,0.001181397582850332,plant,CHFU,84
B4 CHFU,8,6.991944878093802e-4,0.001181397582850332,plant,CHFU,84
B5 CHFU,8,6.991944878093802e-4,0.001181397582850332,plant,CHFU,84
B6 CHFU,8,6.991944878093802e-4,0.001181397582850332,plant,CHFU,84
C1 CHFU,8,0.002796777951237521,0.004725590331401328,plant,CHFU,84
C2 CHFU,8,0.003495972439046901,0.00590698791425166,plant,CHFU,84
C3 CHFU,8,0.00209758346342814,0.0035441927485509966,plant,CHFU,84
C4 CHFU,8,9.222626059576462e-4,0.001558305782480161,plant,CHFU,84
C5 CHFU,8,0.0017869580643593778,0.0030193429363313618,plant,CHFU,84
C6 CHFU,8,0.005130834920036717,0.00866934176144135,plant,CHFU,84
D1 CHFU,8,0.0017869580643593778,0.0030193429363313618,plant,CHFU,84
D2 CHFU,8,3.885690887406162e-4,6.565477706306962e-4,plant,CHFU,84
D3 CHFU,8,6.991944878093802e-4,0.001181397582850332,plant,CHFU,84
D4 CHFU,8,6.991944878093802e-4,0.001181397582850332,plant,CHFU,84
D5 CHFU,8,6.991944878093802e-4,0.001181397582850332,plant,CHFU,84
E1 CHFU,8,0.0013983889756187605,0.002362795165700664,plant,CHFU,84
E3 CHFU,8,6.991944878093802e-4,0.001181397582850332,plant,CHFU,84
F1 CHFU,8,0.00209758346342814,0.0035441927485509953,plant,CHFU,84
F2 CHFU,8,0.0013983889756187605,0.002362795165700664,plant,CHFU,84
F3 CHFU,8,0.003495972439046901,0.00590698791425166,plant,CHFU,84
F4 CHFU,8,0.0010877635765499964,0.001837945353481029,plant,CHFU,84
F5 CHFU,8,6.991944878093802e-4,0.001181397582850332,plant,CHFU,84
A1 LEMA,8,2.2118148312104142e-4,3.737204369976215e-4,plant,LEMA,84
A5 LEMA,8,4.4236296624208284e-4,7.47440873995243e-4,plant,LEMA,84
A6 LEMA,8,2.2118148312104142e-4,3.737204369976215e-4,plant,LEMA,84
B2 LEMA,8,0.0010593537298113152,0.001789942508991531,plant,LEMA,84
B3 LEMA,8,3.9580928044819175e-4,6.687811979986682e-4,plant,LEMA,84
B4 LEMA,8,8.847259324841657e-4,0.001494881747990486,plant,LEMA,84
B5 LEMA,8,6.635444493631246e-4,0.0011211613109928648,plant,LEMA,84
B6 LEMA,8,0.001746175022071386,0.002950433657982684,plant,LEMA,84
C1 LEMA,8,6.402676064661792e-4,0.0010818314729945776,plant,LEMA,84
C2 LEMA,8,2.2118148312104142e-4,3.737204369976215e-4,plant,LEMA,84
C3 LEMA,8,1.9790464022409587e-4,3.343905989993341e-4,plant,LEMA,84
C4 LEMA,8,0.003998745323124228,0.00675650071838231,plant,LEMA,84
C5 LEMA,8,6.402676064661792e-4,0.0010818314729945776,plant,LEMA,84
C6 LEMA,8,2.2118148312104142e-4,3.737204369976215e-4,plant,LEMA,84
D1 LEMA,8,0.007922288609647209,0.013385935926645276,plant,LEMA,84
D2 LEMA,8,5.529537078026039e-4,9.343010924940539e-4,plant,LEMA,84
D4 LEMA,8,4.4236296624208284e-4,7.47440873995243e-4,plant,LEMA,84
D5 LEMA,8,0.0015191584651115498,0.002566853958291927,plant,LEMA,84
D6 LEMA,8,0.0019988389932580597,0.0033773486437808577,plant,LEMA,84
E1 LEMA,8,4.190861233451367e-4,7.081110359969546e-4,plant,LEMA,84
E3 LEMA,8,8.315217201482893e-4,0.0014049849754229707,plant,LEMA,84
E4 LEMA,8,9.803529893252212e-4,0.001656458499204683,plant,LEMA,84
E5 LEMA,8,0.0028421750822077477,0.004802295828557914,plant,LEMA,84
F1 LEMA,8,3.9580928044819175e-4,6.687811979986682e-4,plant,LEMA,84
F2 LEMA,8,4.4236296624208284e-4,7.47440873995243e-4,plant,LEMA,84
F3 LEMA,8,2.2118148312104142e-4,3.737204369976215e-4,plant,LEMA,84
F4 LEMA,8,4.633512916191708e-4,7.82903906528943e-4,plant,LEMA,84
F5 LEMA,8,0.002780107749715027,0.004697423439173664,plant,LEMA,84
F6 LEMA,8,0.003942959509589196,0.006662241929995533,plant,LEMA,84
B4 MESU,8,2.396644611823295e-5,4.433792531873102e-4,plant,MESU,84
C1 MESU,8,8.580316155557618e-6,1.5873584887781617e-4,plant,MESU,84
F5 MESU,8,2.4720749276421192e-5,4.573338616137926e-4,plant,MESU,84
F6 MESU,8,2.4102730544510665e-4,0.00445900515073448,plant,MESU,84
A2 PUPA,8,1.8583560876428936e-4,0.0012636821395971688,plant,PUPA,84
B2 PUPA,8,0.011904761904761904,0,plant,PUPA,84
B4 PUPA,8,4.401173837746631e-4,0.0029927982096677112,plant,PUPA,84
B5 PUPA,8,0.0014734221547547859,0.010019270652332555,plant,PUPA,84
B6 PUPA,8,0.0023809523809523816,0,plant,PUPA,84
D2 PUPA,8,1.1095576906589337e-5,7.544992296480756e-5,plant,PUPA,84
D4 PUPA,8,0.005952380952380952,0,plant,PUPA,84
D5 PUPA,8,5.691299288539653e-4,0.0038700835162069685,plant,PUPA,84
D6 PUPA,8,0.0071428571428571435,0,plant,PUPA,84
E1 PUPA,8,1.1095576906589337e-5,7.544992296480756e-5,plant,PUPA,84
