Plot,G_F,Subplot_Plant_Label,Visits_tot,homo_motif,hete_motif
1,Flower_beetles,A1 CHFU,1,14,46
1,Flower_beetles,A1 LEMA,2,42,18
1,Small_flies,A1 LEMA,1,28,6
1,Flower_beetles,A2 LEMA,3,42,18
1,Small_flies,A2 LEMA,2,28,6
1,Flower_beetles,A3 CHFU,1,14,46
1,Flower_beetles,A3 LEMA,1,42,18
1,Small_flies,A3 LEMA,1,28,6
1,Bees,A4 LEMA,1,2,0
1,Flower_beetles,A4 LEMA,2,42,18
1,Small_flies,A5 LEMA,1,28,6
1,Flower_beetles,A6 LEMA,2,42,18
1,Small_flies,A6 LEMA,1,28,6
1,Flower_beetles,B1 CHFU,1,14,46
1,Hoverflies,B1 LEMA,2,12,8
1,Flower_beetles,B2 LEMA,2,42,18
1,Hoverflies,B2 LEMA,2,12,8
1,Small_flies,B2 LEMA,4,28,6
1,Flower_beetles,B5 LEMA,1,42,18
1,Flower_beetles,C1 CHFU,1,14,46
1,House_flies,C1 CHFU,1,0,2
1,Small_flies,C2 LEMA,1,28,6
1,Flower_beetles,C3 LEMA,1,42,18
1,Small_flies,C3 CHFU,1,4,30
1,Bees,C4 LEMA,2,2,0
1,Flower_beetles,C4 LEMA,2,42,18
1,Small_flies,C4 LEMA,1,28,6
1,Hoverflies,C5 CHFU,1,2,18
1,Small_flies,C5 CHFU,1,4,30
1,Small_flies,C5 LEMA,2,28,6
1,Flower_beetles,D1 LEMA,2,42,18
1,Flower_beetles,D2 LEMA,1,42,18
1,House_flies,D2 LEMA,1,0,2
1,Flower_beetles,D3 CHFU,1,14,46
1,Flower_beetles,D3 LEMA,4,42,18
1,Small_flies,D3 LEMA,2,28,6
1,Flower_beetles,D4 LEMA,1,42,18
1,Flower_beetles,D5 CHFU,2,14,46
1,Flower_beetles,D5 LEMA,1,42,18
1,Hoverflies,D5 ME,1,2,18
1,Small_flies,D5 LEMA,1,28,6
1,Flower_beetles,E1 CHFU,1,14,46
1,Flower_beetles,E1 LEMA,3,42,18
1,Flower_beetles,E2 LEMA,2,42,18
1,Hoverflies,E2 LEMA,2,12,8
1,Small_flies,E2 LEMA,1,28,6
1,Flower_beetles,E3 CHFU,1,14,46
1,Flower_beetles,E3 LEMA,2,42,18
1,Hoverflies,E3 LEMA,3,12,8
1,Flower_beetles,E4 LEMA,4,42,18
1,Flower_beetles,E5 LEMA,2,42,18
1,Small_flies,E5 CHFU,1,4,30
1,Flower_beetles,E6 LEMA,3,42,18
1,Hoverflies,F1 LEMA,2,12,8
1,Hoverflies,F1 ME,1,2,18
1,Small_flies,F1 LEMA,1,28,6
1,Small_flies,F2 LEMA,1,28,6
1,Flower_beetles,F3 LEMA,3,42,18
1,Hoverflies,F3 LEMA,1,12,8
1,Small_flies,F3 LEMA,1,28,6
1,Flower_beetles,F4 ME,1,0,60
1,Flower_beetles,F5 LEMA,2,42,18
1,Hoverflies,F6 CHFU,1,2,18
1,Hoverflies,F6 LEMA,1,12,8
2,Flower_beetles,A1 LEMA,1,28,30
2,Hoverflies,A1 LEMA,1,12,4
2,Small_flies,A1 LEMA,1,18,24
2,Flower_beetles,A3 CHFU,1,10,48
2,Flower_beetles,A3 LEMA,1,28,30
2,Small_flies,A3 LEMA,1,18,24
2,Small_flies,A4 LEMA,3,18,24
2,Small_flies,A4 ME,1,18,24
2,Hoverflies,A5 LEMA,2,12,4
2,Flower_beetles,B1 CHFU,1,10,48
2,Flower_beetles,B1 ME,2,16,42
2,Small_flies,B1 ME,1,18,24
2,Small_beetles,B2 LEMA,1,8,6
2,Flower_beetles,B3 LEMA,1,28,30
2,Flower_beetles,B4 LEMA,1,28,30
2,Flower_beetles,B4 ME,1,16,42
2,Flower_beetles,B5 LEMA,1,28,30
2,House_flies,B5 LEMA,2,4,2
2,Flower_beetles,B6 LEMA,1,28,30
2,Flower_beetles,C1 LEMA,2,28,30
2,Hoverflies,C1 LEMA,1,12,4
2,Small_flies,C1 LEMA,2,18,24
2,Flower_beetles,C3 LEMA,2,28,30
2,Small_flies,C3 LEMA,1,18,24
2,Flower_beetles,C5 ME,1,16,42
2,Hoverflies,C5 ME,1,2,14
2,Flower_beetles,C6 LEMA,1,28,30
2,Small_beetles,C6 LEMA,1,8,6
2,Flower_beetles,D1 CHFU,1,10,48
2,Flower_beetles,D1 LEMA,1,28,30
2,House_flies,D1 LEMA,1,4,2
2,Hoverflies,D1 LEMA,1,12,4
2,Small_beetles,D1 LEMA,1,8,6
2,Small_flies,D1 CHFU,1,2,40
2,Small_flies,D1 LEMA,1,18,24
2,Small_flies,D1 ME,1,18,24
2,Bees,D2 ME,1,2,4
2,House_flies,D3 LEMA,1,4,2
2,House_flies,D3 ME,1,0,6
2,Flower_beetles,D4 ME,1,16,42
2,Small_flies,D4 ME,2,18,24
2,Hoverflies,D5 LEMA,1,12,4
2,Hoverflies,D6 LEMA,1,12,4
2,Small_flies,D6 LEMA,1,18,24
2,Flower_beetles,E1 CHFU,1,10,48
2,Flower_beetles,E1 LEMA,2,28,30
2,Small_flies,E1 LEMA,5,18,24
2,Small_flies,E1 ME,1,18,24
2,Hoverflies,E2 ME,1,2,14
2,Small_flies,E2 ME,2,18,24
2,Small_beetles,E3 ME,1,4,10
2,Bees,E4 ME,1,2,4
2,Flower_beetles,E4 ME,4,16,42
2,Flower_beetles,E5 ME,1,16,42
2,Small_flies,E5 ME,1,18,24
2,Bees,E6 LEMA,1,2,4
2,Flower_beetles,E6 LEMA,4,28,30
2,Flower_beetles,E6 ME,1,16,42
2,Hoverflies,E6 LEMA,1,12,4
2,Small_beetles,E6 ME,1,4,10
2,Flower_beetles,F1 LEMA,1,28,30
2,Flower_beetles,F1 ME,1,16,42
2,Small_flies,F1 ME,2,18,24
2,Flower_beetles,F2 CHFU,1,10,48
2,Flower_beetles,F2 ME,1,16,42
2,Small_flies,F2 ME,1,18,24
2,Bees,F3 LEMA,1,2,4
2,Flower_beetles,F3 LEMA,4,28,30
2,Small_beetles,F3 LEMA,3,8,6
2,Small_flies,F3 CHFU,1,2,40
2,Small_flies,F3 LEMA,1,18,24
2,Small_flies,F3 ME,1,18,24
2,Flower_beetles,F4 CHFU,1,10,48
