Plot,G_F,Subplot_Plant_Label,Visits_tot,homo_motif,hete_motif
1,Flower_beetles,A1 CHFU,2,12,46
1,Flower_beetles,A1 LEMA,1,44,14
1,Small_flies,A1 LEMA,1,30,4
1,Flower_beetles,A2 LEMA,3,44,14
1,Small_flies,A2 LEMA,2,30,4
1,Flower_beetles,A3 LEMA,2,44,14
1,Small_flies,A3 LEMA,1,30,4
1,Bees,A4 LEMA,1,2,0
1,Flower_beetles,A4 LEMA,2,44,14
1,Small_flies,A5 LEMA,1,30,4
1,Flower_beetles,A6 LEMA,2,44,14
1,Small_flies,A6 LEMA,1,30,4
1,Flower_beetles,B1 LEMA,1,44,14
1,Hoverflies,B1 CHFU,1,2,18
1,Hoverflies,B1 LEMA,1,16,4
1,Flower_beetles,B2 LEMA,2,44,14
1,Hoverflies,B2 LEMA,2,16,4
1,Small_flies,B2 LEMA,4,30,4
1,Flower_beetles,B5 LEMA,1,44,14
1,Flower_beetles,C1 LEMA,1,44,14
1,House_flies,C1 LEMA,1,2,0
1,Small_flies,C2 LEMA,1,30,4
1,Flower_beetles,C3 LEMA,1,44,14
1,Small_flies,C3 LEMA,1,30,4
1,Bees,C4 LEMA,2,2,0
1,Flower_beetles,C4 CHFU,2,12,46
1,Small_flies,C4 LEMA,1,30,4
1,Hoverflies,C5 LEMA,1,16,4
1,Small_flies,C5 LEMA,3,30,4
1,Flower_beetles,D1 LEMA,2,44,14
1,Flower_beetles,D2 CHFU,1,12,46
1,House_flies,D2 LEMA,1,2,0
1,Flower_beetles,D3 LEMA,5,44,14
1,Small_flies,D3 CHFU,1,2,32
1,Small_flies,D3 LEMA,1,30,4
1,Flower_beetles,D4 LEMA,1,44,14
1,Flower_beetles,D5 CHFU,1,12,46
1,Flower_beetles,D5 LEMA,2,44,14
1,Hoverflies,D5 LEMA,1,16,4
1,Small_flies,D5 LEMA,1,30,4
1,Flower_beetles,E1 LEMA,4,44,14
1,Flower_beetles,E2 CHFU,1,12,46
1,Flower_beetles,E2 LEMA,1,44,14
1,Hoverflies,E2 LEMA,2,16,4
1,Small_flies,E2 LEMA,1,30,4
1,Flower_beetles,E3 LEMA,3,44,14
1,Hoverflies,E3 LEMA,3,16,4
1,Flower_beetles,E4 CHFU,3,12,46
1,Flower_beetles,E4 LEMA,1,44,14
1,Flower_beetles,E5 LEMA,2,44,14
1,Small_flies,E5 CHFU,1,2,32
1,Flower_beetles,E6 LEMA,3,44,14
1,Hoverflies,F1 LEMA,3,16,4
1,Small_flies,F1 LEMA,1,30,4
1,Small_flies,F2 LEMA,1,30,4
1,Flower_beetles,F3 CHFU,1,12,46
1,Flower_beetles,F3 LEMA,2,44,14
1,Hoverflies,F3 LEMA,1,16,4
1,Small_flies,F3 LEMA,1,30,4
1,Flower_beetles,F4 LEMA,1,44,14
1,Flower_beetles,F5 LEMA,2,44,14
1,Hoverflies,F6 CHFU,1,2,18
1,Hoverflies,F6 LEMA,1,16,4
2,Flower_beetles,A1 LEMA,1,28,30
2,Hoverflies,A1 LEMA,1,10,6
2,Small_flies,A1 LEMA,1,16,30
2,Flower_beetles,A3 CHFU,1,6,52
2,Flower_beetles,A3 LEMA,1,28,30
2,Small_flies,A3 LEMA,1,16,30
2,Small_flies,A4 CHFU,1,12,34
2,Small_flies,A4 LEMA,3,16,30
2,Hoverflies,A5 LEMA,2,10,6
2,Flower_beetles,B1 LEMA,1,28,30
2,Flower_beetles,B1 ME,2,20,38
2,Small_flies,B1 CHFU,1,12,34
2,Small_beetles,B2 LEMA,1,10,6
2,Flower_beetles,B3 LEMA,1,28,30
2,Flower_beetles,B4 LEMA,1,28,30
2,Flower_beetles,B4 ME,1,20,38
2,Flower_beetles,B5 LEMA,1,28,30
2,House_flies,B5 LEMA,2,2,2
2,Flower_beetles,B6 LEMA,1,28,30
2,Flower_beetles,C1 LEMA,1,28,30
2,Flower_beetles,C1 ME,1,20,38
2,Hoverflies,C1 CHFU,1,0,16
2,Small_flies,C1 CHFU,1,12,34
2,Small_flies,C1 LEMA,1,16,30
2,Flower_beetles,C3 CHFU,1,6,52
2,Flower_beetles,C3 LEMA,1,28,30
2,Small_flies,C3 LEMA,1,16,30
2,Flower_beetles,C5 ME,1,20,38
2,Hoverflies,C5 PUPA,1,0,16
2,Flower_beetles,C6 LEMA,1,28,30
2,Small_beetles,C6 LEMA,1,10,6
2,Flower_beetles,D1 ME,2,20,38
2,House_flies,D1 LEMA,1,2,2
2,Hoverflies,D1 LEMA,1,10,6
2,Small_beetles,D1 LEMA,1,10,6
2,Small_flies,D1 CHFU,1,12,34
2,Small_flies,D1 ME,2,12,34
2,Bees,D2 LEMA,1,4,2
2,House_flies,D3 ME,2,0,4
2,Flower_beetles,D4 ME,1,20,38
2,Small_flies,D4 CHFU,1,12,34
2,Small_flies,D4 ME,1,12,34
2,Hoverflies,D5 ME,1,0,16
2,Hoverflies,D6 LEMA,1,10,6
2,Small_flies,D6 LEMA,1,16,30
2,Flower_beetles,E1 LEMA,3,28,30
2,Small_flies,E1 CHFU,2,12,34
2,Small_flies,E1 LEMA,3,16,30
2,Small_flies,E1 ME,1,12,34
2,Hoverflies,E2 LEMA,1,10,6
2,Small_flies,E2 CHFU,1,12,34
2,Small_flies,E2 LEMA,1,16,30
2,Small_beetles,E3 ME,1,2,14
2,Bees,E4 ME,1,0,6
2,Flower_beetles,E4 ME,4,20,38
2,Flower_beetles,E5 ME,1,20,38
2,Small_flies,E5 ME,1,12,34
2,Bees,E6 LEMA,1,4,2
2,Flower_beetles,E6 CHFU,1,6,52
2,Flower_beetles,E6 LEMA,2,28,30
2,Flower_beetles,E6 ME,2,20,38
2,Hoverflies,E6 LEMA,1,10,6
2,Small_beetles,E6 LEMA,1,10,6
2,Flower_beetles,F1 ME,2,20,38
2,Small_flies,F1 ME,2,12,34
2,Flower_beetles,F2 LEMA,1,28,30
2,Flower_beetles,F2 ME,1,20,38
2,Small_flies,F2 ME,1,12,34
2,Bees,F3 LEMA,1,4,2
2,Flower_beetles,F3 LEMA,4,28,30
2,Small_beetles,F3 CHFU,1,0,16
2,Small_beetles,F3 LEMA,2,10,6
2,Small_flies,F3 LEMA,2,16,30
2,Small_flies,F3 ME,1,12,34
2,Flower_beetles,F4 LEMA,1,28,30
2,Flower_beetles,F6 CHFU,1,6,52
2,Small_beetles,F6 LEMA,2,10,6
2,Small_beetles,F6 ME,1,2,14
2,Small_flies,F6 PUPA,1,0,46
3,Small_flies,A1 CHFU,1,2,14
3,Flower_beetles,A5 LEMA,1,44,16
3,Hoverflies,A6 CHFU,1,6,20
3,Hoverflies,A6 LEMA,2,16,10
3,Flower_beetles,B1 CHFU,1,8,52
3,Flower_beetles,B1 LEMA,1,44,16
3,Hoverflies,B1 CHFU,1,6,20
3,Hoverflies,B1 LEMA,1,16,10
3,Flower_beetles,B2 LEMA,2,44,16
3,Flower_beetles,B3 LEMA,2,44,16
3,Hoverflies,B3 LEMA,1,16,10
3,Flower_beetles,B5 LEMA,2,44,16
3,Flower_beetles,B6 CHFU,1,8,52
3,Flower_beetles,B6 LEMA,1,44,16
3,Flower_beetles,C1 LEMA,2,44,16
3,Bees,C3 ME,1,0,8
3,Flower_beetles,C3 CHFU,1,8,52
3,Hoverflies,C3 CHFU,1,6,20
3,Small_flies,C3 ME,1,0,16
3,Hoverflies,C4 LEMA,1,16,10
3,Flower_beetles,C5 ME,1,4,56
3,Flower_beetles,C6 LEMA,3,44,16
3,Flower_beetles,C6 ME,1,4,56
3,Small_beetles,C6 LEMA,1,12,0
3,Flower_beetles,D1 LEMA,3,44,16
3,Bees,D2 CHFU,4,2,6
3,Bees,D2 LEMA,1,2,6
3,Flower_beetles,D2 CHFU,2,8,52
3,Flower_beetles,D2 LEMA,1,44,16
3,Hoverflies,D2 LEMA,1,16,10
3,Small_beetles,D2 LEMA,1,12,0
3,Small_flies,D2 CHFU,1,2,14
3,Small_flies,D2 LEMA,1,10,6
3,Flower_beetles,D3 LEMA,2,44,16
3,Flower_beetles,D3 ME,2,4,56
3,Hoverflies,D3 LEMA,2,16,10
3,Hoverflies,D3 ME,1,0,26
3,Small_flies,D3 LEMA,1,10,6
3,Flower_beetles,D4 LEMA,1,44,16
3,Flower_beetles,D5 LEMA,2,44,16
3,Small_flies,D5 LEMA,1,10,6
3,Flower_beetles,D6 LEMA,5,44,16
3,Hoverflies,D6 LEMA,3,16,10
3,Flower_beetles,E1 CHFU,3,8,52
3,Flower_beetles,E1 LEMA,3,44,16
3,Small_beetles,E1 LEMA,1,12,0
3,Flower_beetles,E2 LEMA,5,44,16
3,Small_flies,E2 LEMA,1,10,6
3,Hoverflies,E3 LEMA,1,16,10
3,Small_beetles,E3 LEMA,1,12,0
3,Small_flies,E4 LEMA,1,10,6
3,Flower_beetles,E5 LEMA,2,44,16
3,Flower_beetles,F1 LEMA,4,44,16
3,Hoverflies,F1 LEMA,1,16,10
3,Small_beetles,F1 LEMA,1,12,0
3,Bees,F2 LEMA,1,2,6
3,Flower_beetles,F2 LEMA,4,44,16
3,Hoverflies,F2 CHFU,1,6,20
3,Flower_beetles,F3 LEMA,1,44,16
3,Small_beetles,F3 LEMA,1,12,0
3,Flower_beetles,F4 LEMA,3,44,16
3,Small_beetles,F4 LEMA,1,12,0
3,Bees,F5 CHFU,1,2,6
3,Flower_beetles,F5 LEMA,2,44,16
3,Small_flies,F5 LEMA,1,10,6
3,Flower_beetles,F6 LEMA,2,44,16
4,Flower_beetles,A1 CHFU,1,22,24
4,Small_flies,A1 CHFU,1,8,20
4,Bees,A2 CHFU,1,2,8
4,Flower_beetles,A2 CHFU,1,22,24
4,Flower_beetles,A2 LEMA,2,20,26
4,Hoverflies,A2 LEMA,1,12,10
4,Small_beetles,A2 CHFU,1,2,6
4,Small_beetles,A2 LEMA,3,4,4
4,Small_flies,A2 LEMA,3,18,10
4,Hoverflies,A5 CHFU,1,8,14
4,Hoverflies,A6 LEMA,1,12,10
4,Flower_beetles,B1 LEMA,2,20,26
4,Small_flies,B1 LEMA,1,18,10
4,Bees,B2 LEMA,1,6,4
4,Flower_beetles,B2 LEMA,2,20,26
4,Small_flies,B2 LEMA,2,18,10
4,Bees,B4 LEMA,3,6,4
4,Flower_beetles,B5 CHFU,1,22,24
4,Flower_beetles,B5 LEMA,1,20,26
4,Small_flies,B5 LEMA,1,18,10
4,Flower_beetles,B6 CHFU,2,22,24
4,Small_flies,B6 CHFU,2,8,20
4,Small_flies,C1 CHFU,1,8,20
4,Bees,C2 LEMA,1,6,4
4,Flower_beetles,C2 CHFU,1,22,24
4,Flower_beetles,C2 LEMA,1,20,26
4,Hoverflies,C2 LEMA,1,12,10
4,Small_flies,C2 CHFU,1,8,20
4,Small_flies,C2 LEMA,1,18,10
4,Flower_beetles,C3 LEMA,1,20,26
4,Bees,C4 LEMA,1,6,4
4,Flower_beetles,C4 LEMA,1,20,26
4,Hoverflies,C4 CHFU,1,8,14
4,Hoverflies,C4 LEMA,1,12,10
4,Small_beetles,C4 LEMA,1,4,4
4,Hoverflies,C5 LEMA,1,12,10
4,Small_flies,C6 LEMA,1,18,10
4,Flower_beetles,D2 CHFU,1,22,24
4,Hoverflies,D5 LEMA,1,12,10
4,Small_flies,D5 LEMA,1,18,10
4,Small_flies,D6 CHFU,1,8,20
4,Flower_beetles,E1 CHFU,2,22,24
4,Flower_beetles,E1 LEMA,1,20,26
4,Small_beetles,E1 LEMA,1,4,4
4,Small_flies,E1 LEMA,3,18,10
4,Flower_beetles,E2 CHFU,1,22,24
4,Hoverflies,E2 CHFU,1,8,14
4,Flower_beetles,E4 LEMA,1,20,26
4,Hoverflies,E4 CHFU,1,8,14
4,Hoverflies,E4 LEMA,1,12,10
4,Small_beetles,E4 CHFU,1,2,6
4,Small_flies,E5 LEMA,2,18,10
4,Bees,F1 CHFU,1,2,8
4,Flower_beetles,F1 CHFU,1,22,24
4,Hoverflies,F1 CHFU,1,8,14
4,Flower_beetles,F3 CHFU,1,22,24
4,Flower_beetles,F4 CHFU,1,22,24
4,Flower_beetles,F4 LEMA,2,20,26
4,Small_flies,F5 LEMA,3,18,10
4,Flower_beetles,F6 CHFU,1,22,24
4,Flower_beetles,F6 LEMA,1,20,26
4,Flower_beetles,F6 ME,1,0,46
5,Hoverflies,A1 CHFU,1,10,14
5,Small_beetles,A1 CHFU,1,4,6
5,Small_flies,A1 CHFU,2,18,18
5,Hoverflies,A2 CHFU,4,10,14
5,Hoverflies,A3 CHFU,2,10,14
5,Small_flies,A3 CHFU,2,18,18
5,Small_beetles,A4 CHFU,1,4,6
5,Small_flies,A4 CHFU,2,18,18
5,Small_flies,A5 CHFU,1,18,18
5,Small_flies,A5 LEMA,1,16,20
5,Flower_beetles,A6 LEMA,1,14,10
5,Small_flies,B1 CHFU,1,18,18
5,Flower_beetles,B2 CHFU,1,8,16
5,Flower_beetles,B2 LEMA,1,14,10
5,Hoverflies,B2 CHFU,1,10,14
5,Hoverflies,B2 LEMA,1,12,12
5,Small_flies,B2 LEMA,1,16,20
5,Hoverflies,B3 LEMA,1,12,12
5,Flower_beetles,B4 LEMA,2,14,10
5,Flower_beetles,B5 CHFU,1,8,16
5,Flower_beetles,C1 CHFU,1,8,16
5,Hoverflies,C1 CHFU,1,10,14
5,Small_flies,C1 CHFU,1,18,18
5,Flower_beetles,C3 LEMA,1,14,10
5,Hoverflies,C3 LEMA,2,12,12
5,Flower_beetles,C4 LEMA,1,14,10
5,Small_flies,C4 LEMA,2,16,20
5,Small_flies,C5 CHFU,1,18,18
5,Small_flies,C5 LEMA,2,16,20
5,Flower_beetles,D1 CHFU,3,8,16
5,Small_beetles,D1 LEMA,1,4,6
5,Small_flies,D1 CHFU,5,18,18
5,Small_flies,D1 LEMA,3,16,20
5,Hoverflies,D2 LEMA,2,12,12
5,Small_flies,D2 CHFU,1,18,18
5,Small_flies,D2 LEMA,2,16,20
5,Flower_beetles,D4 LEMA,1,14,10
5,Hoverflies,D5 LEMA,1,12,12
5,Small_flies,D5 LEMA,1,16,20
5,Flower_beetles,E1 CHFU,1,8,16
5,Flower_beetles,E1 LEMA,3,14,10
5,Hoverflies,E1 CHFU,1,10,14
5,Hoverflies,E1 LEMA,1,12,12
5,Small_beetles,E1 LEMA,1,4,6
5,Small_flies,E1 CHFU,1,18,18
5,Small_flies,E1 LEMA,1,16,20
5,Small_beetles,E5 CHFU,1,4,6
5,Flower_beetles,F1 LEMA,1,14,10
5,Small_beetles,F4 LEMA,2,4,6
5,Small_flies,F5 LEMA,1,16,20
5,Hoverflies,F6 LEMA,4,12,12
6,Flower_beetles,A1 CHFU,3,16,10
6,Small_flies,A1 CHFU,2,26,10
6,Small_beetles,A2 CHFU,1,10,10
6,Small_flies,A2 CHFU,1,26,10
6,Small_beetles,A3 CHFU,2,10,10
6,Small_flies,A3 CHFU,1,26,10
6,Small_flies,A3 LEMA,1,8,28
6,Hoverflies,A4 CHFU,1,14,6
6,Small_flies,A4 CHFU,1,26,10
6,Flower_beetles,A5 LEMA,1,8,18
6,Small_flies,A6 CHFU,2,26,10
6,Small_beetles,B1 CHFU,1,10,10
6,Small_flies,B1 CHFU,1,26,10
6,Small_beetles,B2 LEMA,1,8,12
6,Flower_beetles,B3 CHFU,1,16,10
6,Hoverflies,B3 CHFU,3,14,6
6,Hoverflies,B3 LEMA,3,4,16
6,Small_beetles,B3 LEMA,1,8,12
6,Small_flies,B3 CHFU,1,26,10
6,Small_flies,B3 LEMA,1,8,28
6,Flower_beetles,B4 CHFU,1,16,10
6,Hoverflies,B4 CHFU,1,14,6
6,Hoverflies,B4 LEMA,2,4,16
6,Small_beetles,B4 CHFU,1,10,10
6,Small_flies,B4 CHFU,1,26,10
6,Small_flies,B4 LEMA,1,8,28
6,Small_flies,B5 LEMA,1,8,28
6,Flower_beetles,B6 CHFU,3,16,10
6,Flower_beetles,B6 LEMA,1,8,18
6,Flower_beetles,C1 CHFU,2,16,10
6,Flower_beetles,C1 LEMA,1,8,18
6,Small_flies,C1 CHFU,2,26,10
6,Small_beetles,C3 LEMA,1,8,12
6,Bees,C4 CHFU,1,8,2
6,Bees,C4 LEMA,1,0,10
6,Small_flies,C4 CHFU,2,26,10
6,Flower_beetles,C6 LEMA,1,8,18
6,Hoverflies,C6 LEMA,1,4,16
6,Flower_beetles,D1 CHFU,1,16,10
6,Hoverflies,D1 CHFU,1,14,6
6,Small_flies,D1 CHFU,2,26,10
6,Bees,D2 CHFU,1,8,2
6,Bees,D3 CHFU,1,8,2
6,Flower_beetles,D3 CHFU,1,16,10
6,Hoverflies,D3 CHFU,1,14,6
6,Small_beetles,D3 CHFU,1,10,10
6,Small_flies,D4 CHFU,1,26,10
6,Flower_beetles,D5 CHFU,1,16,10
6,Small_flies,D5 CHFU,1,26,10
6,Small_beetles,E1 CHFU,2,10,10
6,Hoverflies,E2 CHFU,1,14,6
6,Bees,E3 CHFU,1,8,2
6,Hoverflies,E5 CHFU,1,14,6
6,Bees,F2 CHFU,1,8,2
6,Flower_beetles,F2 CHFU,1,16,10
6,Small_flies,F3 LEMA,1,8,28
6,Hoverflies,F4 CHFU,1,14,6
6,Small_flies,F4 CHFU,1,26,10
6,Flower_beetles,F5 LEMA,2,8,18
6,Small_beetles,F5 LEMA,1,8,12
6,Small_beetles,F6 LEMA,1,8,12
7,Small_flies,A1 CHFU,1,26,64
7,Flower_beetles,A4 LEMA,1,14,28
7,Hoverflies,A4 LEMA,2,24,22
7,House_flies,A5 PUPA,1,0,6
7,Hoverflies,A5 LEMA,3,24,22
7,Hoverflies,A5 PUPA,1,12,34
7,Small_flies,A5 LEMA,5,44,46
7,Small_flies,A5 PUPA,2,14,76
7,Humbleflies,A6 CHFU,1,4,14
7,Small_flies,A6 LEMA,1,44,46
7,Small_flies,B1 LEMA,1,44,46
7,Hoverflies,B2 CHFU,1,6,40
7,Small_flies,B2 CHFU,1,26,64
7,Small_flies,B2 LEMA,1,44,46
7,Small_flies,B2 ME,1,0,90
7,Bees,B3 LEMA,1,14,18
7,Flower_beetles,B3 LEMA,1,14,28
7,Hoverflies,B3 LEMA,1,24,22
7,Small_flies,B3 LEMA,2,44,46
7,Bees,B4 CHFU,1,12,20
7,Bees,B4 LEMA,3,14,18
7,Butterflies,B4 LEMA,1,4,6
7,Humbleflies,B4 LEMA,1,6,12
7,Small_flies,B4 PUPA,1,14,76
7,Bees,B5 CHFU,1,12,20
7,Bees,B5 LEMA,2,14,18
7,Hoverflies,B5 LEMA,3,24,22
7,Humbleflies,B5 CHFU,1,4,14
7,Small_flies,B5 LEMA,2,44,46
7,Small_flies,B5 PUPA,1,14,76
7,Flower_beetles,B6 CHFU,1,20,22
7,Flower_beetles,B6 LEMA,1,14,28
7,Hoverflies,B6 CHFU,2,6,40
7,Small_flies,B6 CHFU,5,26,64
7,Small_flies,B6 LEMA,1,44,46
7,Hoverflies,C1 LEMA,2,24,22
7,Small_flies,C1 CHFU,1,26,64
7,Small_flies,C1 LEMA,1,44,46
7,Bees,C2 CHFU,3,12,20
7,Bees,C2 LEMA,1,14,18
7,Flower_beetles,C2 CHFU,1,20,22
7,Flower_beetles,C2 LEMA,2,14,28
7,Hoverflies,C2 LEMA,1,24,22
7,Humbleflies,C2 LEMA,1,6,12
7,Small_flies,C2 LEMA,4,44,46
7,Bees,C3 LEMA,2,14,18
7,Butterflies,C3 LEMA,1,4,6
7,Flower_beetles,C3 CHFU,1,20,22
7,Flower_beetles,C3 LEMA,2,14,28
7,Small_flies,C3 LEMA,3,44,46
7,Bees,C4 CHFU,1,12,20
7,Bees,C4 LEMA,2,14,18
7,Flower_beetles,C4 LEMA,1,14,28
7,Hoverflies,C4 LEMA,2,24,22
7,Humbleflies,C4 LEMA,1,6,12
7,Hoverflies,C5 LEMA,1,24,22
7,Hoverflies,C5 PUPA,1,12,34
7,Small_flies,C5 LEMA,1,44,46
7,Hoverflies,C6 PUPA,1,12,34
7,Small_flies,C6 CHFU,1,26,64
7,Small_flies,C6 LEMA,1,44,46
7,Small_flies,C6 PUPA,1,14,76
7,Flower_beetles,D1 CHFU,2,20,22
7,Hoverflies,D1 LEMA,1,24,22
7,Small_flies,D1 CHFU,1,26,64
7,Small_flies,D1 LEMA,1,44,46
7,Bees,D2 CHFU,2,12,20
7,Flower_beetles,D2 CHFU,1,20,22
7,House_flies,D2 CHFU,1,2,4
7,Small_flies,D2 CHFU,2,26,64
7,Small_flies,D2 LEMA,2,44,46
7,Bees,D3 LEMA,1,14,18
7,Hoverflies,D3 LEMA,1,24,22
7,Small_flies,D3 CHFU,2,26,64
7,Hoverflies,D4 CHFU,1,6,40
7,Small_flies,D4 CHFU,1,26,64
7,Small_flies,D4 LEMA,1,44,46
7,Bees,D5 CHFU,1,12,20
7,Bees,D5 ME,1,0,32
7,Flower_beetles,D5 PUPA,1,4,38
7,Hoverflies,D5 CHFU,2,6,40
7,Hoverflies,D5 LEMA,1,24,22
7,Hoverflies,D5 PUPA,1,12,34
7,Small_flies,D5 PUPA,1,14,76
7,Flower_beetles,D6 CHFU,1,20,22
7,Flower_beetles,D6 PUPA,1,4,38
7,Small_flies,D6 CHFU,2,26,64
7,Small_flies,D6 LEMA,1,44,46
7,Small_flies,D6 PUPA,1,14,76
7,Flower_beetles,E1 CHFU,2,20,22
7,Small_flies,E1 CHFU,1,26,64
7,Flower_beetles,E2 CHFU,1,20,22
