Plot,G_F,Subplot_Plant_Label,Visits_tot,homo_motif,hete_motif
1,Flower_beetles,A1 LEMA,3,23,10
1,Small_flies,A1 LEMA,1,15,1
1,Flies,A2 LEMA,2,3,1
1,Flower_beetles,A2 LEMA,3,23,10
1,Small_flies,A2 LEMA,2,15,1
1,Flower_beetles,A3 CHFU,1,7,26
1,Flower_beetles,A3 LEMA,3,23,10
1,Small_flies,A3 LEMA,1,15,1
1,Bees,A4 LEMA,1,1,0
1,Flower_beetles,A4 LEMA,2,23,10
1,Small_flies,A5 LEMA,1,15,1
1,Flower_beetles,A6 LEMA,4,23,10
1,Small_flies,A6 LEMA,1,15,1
1,Flower_beetles,B1 LEMA,1,23,10
1,Hoverflies,B1 CHFU,1,1,10
1,Hoverflies,B1 LEMA,1,8,3
1,Flower_beetles,B2 LEMA,2,23,10
1,Hoverflies,B2 LEMA,2,8,3
1,Small_flies,B2 LEMA,4,15,1
1,Flower_beetles,B5 LEMA,1,23,10
1,Flower_beetles,C1 LEMA,1,23,10
1,House_flies,C1 CHFU,1,0,1
1,Small_flies,C2 LEMA,1,15,1
1,Flower_beetles,C3 CHFU,1,7,26
1,Small_flies,C3 CHFU,1,0,16
1,Bees,C4 LEMA,2,1,0
1,Flower_beetles,C4 LEMA,2,23,10
1,Small_flies,C4 LEMA,1,15,1
1,Flies,C5 LEMA,1,3,1
1,Hoverflies,C5 LEMA,1,8,3
1,Small_flies,C5 LEMA,3,15,1
1,Flower_beetles,D1 LEMA,2,23,10
1,Flower_beetles,D2 LEMA,1,23,10
1,House_flies,D2 LEMA,1,0,1
1,Flower_beetles,D3 CHFU,1,7,26
1,Flower_beetles,D3 LEMA,14,23,10
1,Small_flies,D3 LEMA,2,15,1
1,Flower_beetles,D4 LEMA,1,23,10
1,Flower_beetles,D5 CHFU,4,7,26
1,Flower_beetles,D5 LEMA,4,23,10
1,Flower_beetles,D5 ME,1,1,32
1,Hoverflies,D5 LEMA,1,8,3
1,Small_flies,D5 LEMA,1,15,1
1,Flower_beetles,E1 CHFU,1,7,26
1,Flower_beetles,E1 LEMA,3,23,10
1,Mosquitoes,E1 LEMA,1,0,0
1,Flies,E2 LEMA,1,3,1
1,Flower_beetles,E2 LEMA,2,23,10
1,Hoverflies,E2 CHFU,2,1,10
1,Hoverflies,E2 LEMA,2,8,3
1,Small_flies,E2 LEMA,1,15,1
1,Flower_beetles,E3 CHFU,1,7,26
1,Flower_beetles,E3 LEMA,2,23,10
1,Hoverflies,E3 LEMA,5,8,3
1,Flower_beetles,E4 LEMA,2,23,10
1,Flower_beetles,E4 ME,2,1,32
1,Flies,E5 LEMA,1,3,1
1,Flower_beetles,E5 CHFU,1,7,26
1,Flower_beetles,E5 LEMA,1,23,10
1,Small_flies,E5 LEMA,1,15,1
1,Flower_beetles,E6 LEMA,3,23,10
1,Hoverflies,F1 LEMA,5,8,3
1,Hoverflies,F1 ME,1,0,11
1,Small_flies,F1 LEMA,1,15,1
1,Small_flies,F2 LEMA,1,15,1
1,Flower_beetles,F3 LEMA,3,23,10
1,Hoverflies,F3 LEMA,1,8,3
1,Small_flies,F3 LEMA,1,15,1
1,Flies,F4 ME,1,0,4
1,Flower_beetles,F4 LEMA,1,23,10
1,Flower_beetles,F5 CHFU,1,7,26
1,Flower_beetles,F5 LEMA,1,23,10
1,Hoverflies,F6 LEMA,2,8,3
2,Flies,A1 LEMA,2,1,5
2,Flower_beetles,A1 LEMA,1,15,14
2,Hoverflies,A1 LEMA,1,6,2
2,Small_flies,A1 LEMA,1,9,15
2,Flower_beetles,A3 LEMA,2,15,14
2,Small_flies,A3 LEMA,1,9,15
2,Small_flies,A4 CHFU,1,4,20
2,Small_flies,A4 LEMA,2,9,15
2,Small_flies,A4 ME,1,8,16
2,Hoverflies,A5 LEMA,2,6,2
2,Flies,B1 ME,5,3,3
2,Flower_beetles,B1 CHFU,2,3,26
2,Flower_beetles,B1 ME,4,8,21
2,Small_flies,B1 RAPE,1,0,24
2,Small_beetles,B2 ME,1,2,6
2,Flower_beetles,B3 LEMA,1,15,14
2,Flower_beetles,B4 LEMA,1,15,14
2,Flower_beetles,B4 ME,3,8,21
2,Flower_beetles,B5 LEMA,1,15,14
2,House_flies,B5 LEMA,1,2,2
2,House_flies,B5 ME,1,1,3
2,Flower_beetles,B6 LEMA,1,15,14
2,Flower_beetles,C1 LEMA,2,15,14
2,Hoverflies,C1 ME,1,1,7
2,Small_flies,C1 CHFU,1,4,20
2,Small_flies,C1 LEMA,1,9,15
2,Flower_beetles,C3 CHFU,1,3,26
2,Flower_beetles,C3 LEMA,1,15,14
2,Small_flies,C3 LEMA,1,9,15
2,Flower_beetles,C5 ME,1,8,21
2,Hoverflies,C5 LEMA,1,6,2
2,Flower_beetles,C6 LEMA,1,15,14
2,Small_beetles,C6 LEMA,1,3,5
2,Flies,D1 CHFU,1,0,6
2,Flies,D1 LEMA,1,1,5
2,Flies,D1 ME,1,3,3
2,Flower_beetles,D1 CHFU,1,3,26
2,Flower_beetles,D1 LEMA,1,15,14
2,House_flies,D1 LEMA,1,2,2
2,Hoverflies,D1 LEMA,1,6,2
2,Small_beetles,D1 LEMA,1,3,5
2,Small_flies,D1 CHFU,1,4,20
2,Small_flies,D1 LEMA,1,9,15
2,Small_flies,D1 ME,1,8,16
2,Bees,D2 LEMA,1,2,1
2,House_flies,D3 LEMA,1,2,2
2,House_flies,D3 ME,1,1,3
2,Flower_beetles,D4 LEMA,1,15,14
2,Small_flies,D4 ME,2,8,16
2,Hoverflies,D5 ME,1,1,7
2,Hoverflies,D6 LEMA,1,6,2
2,Small_flies,D6 LEMA,1,9,15
2,Flower_beetles,E1 CHFU,3,3,26
2,Flower_beetles,E1 LEMA,2,15,14
2,Flower_beetles,E1 ME,1,8,21
2,Small_flies,E1 CHFU,1,4,20
2,Small_flies,E1 LEMA,3,9,15
2,Small_flies,E1 ME,2,8,16
2,Flies,E2 ME,1,3,3
2,Hoverflies,E2 LEMA,1,6,2
2,Small_flies,E2 ME,2,8,16
2,Small_beetles,E3 ME,1,2,6
2,Bees,E4 ME,2,0,3
2,Flies,E4 ME,1,3,3
2,Flower_beetles,E4 LEMA,1,15,14
2,Flower_beetles,E4 ME,3,8,21
2,Flower_beetles,E5 ME,1,8,21
2,Small_flies,E5 ME,1,8,16
2,Bees,E6 LEMA,1,2,1
2,Flower_beetles,E6 LEMA,5,15,14
2,Hoverflies,E6 LEMA,1,6,2
2,Small_beetles,E6 LEMA,1,3,5
2,Flower_beetles,F1 ME,4,8,21
2,Small_flies,F1 CHFU,1,4,20
2,Small_flies,F1 ME,1,8,16
2,Flower_beetles,F2 ME,4,8,21
2,Small_flies,F2 ME,1,8,16
2,Bees,F3 LEMA,1,2,1
2,Flower_beetles,F3 LEMA,3,15,14
2,Flower_beetles,F3 ME,1,8,21
2,Small_beetles,F3 LEMA,2,3,5
2,Small_beetles,F3 ME,1,2,6
2,Small_flies,F3 LEMA,5,9,15
2,Small_flies,F3 ME,1,8,16
2,Flower_beetles,F4 LEMA,1,15,14
2,Flower_beetles,F6 PUPA,1,0,29
2,Small_beetles,F6 CHFU,2,0,8
2,Small_beetles,F6 PUPA,1,0,8
2,Small_flies,F6 LEMA,1,9,15
3,Small_flies,A1 LEMA,1,6,1
3,Flower_beetles,A5 LEMA,1,22,9
3,Hoverflies,A6 LEMA,3,9,3
3,Flower_beetles,B1 LEMA,2,22,9
3,Hoverflies,B1 CHFU,2,0,12
3,Hoverflies,B1 LEMA,2,9,3
3,Flower_beetles,B2 LEMA,2,22,9
3,Flower_beetles,B3 CHFU,1,4,27
3,Flower_beetles,B3 LEMA,1,22,9
3,Hoverflies,B3 LEMA,1,9,3
3,Flower_beetles,B5 LEMA,2,22,9
3,Flower_beetles,B6 LEMA,2,22,9
3,Flower_beetles,C1 LEMA,2,22,9
3,Bees,C3 LEMA,1,3,1
3,Flies,C3 CHFU,1,0,4
3,Flies,C3 ME,1,0,4
3,Flower_beetles,C3 ME,1,3,28
3,Hoverflies,C3 ME,1,1,11
3,Small_flies,C3 LEMA,1,6,1
3,Hoverflies,C4 LEMA,1,9,3
3,Flower_beetles,C5 ME,1,3,28
