Plot,G_F,Subplot_Plant_Label,Visits_tot,homo_motif,hete_motif
1,Flower_beetles,A1 CHFU,1,8,26
1,Flower_beetles,A1 LEMA,2,23,11
1,Small_flies,A1 LEMA,1,14,3
1,Flies,A2 LEMA,2,2,2
1,Flower_beetles,A2 LEMA,3,23,11
1,Small_flies,A2 LEMA,2,14,3
1,Flower_beetles,A3 CHFU,3,8,26
1,Flower_beetles,A3 LEMA,1,23,11
1,Small_flies,A3 CHFU,1,2,15
1,Bees,A4 LEMA,1,1,1
1,Flower_beetles,A4 LEMA,2,23,11
1,Small_flies,A5 LEMA,1,14,3
1,Flower_beetles,A6 LEMA,4,23,11
1,Small_flies,A6 LEMA,1,14,3
1,Flower_beetles,B1 LEMA,1,23,11
1,Hoverflies,B1 LEMA,2,7,5
1,Flower_beetles,B2 LEMA,2,23,11
1,Hoverflies,B2 LEMA,2,7,5
1,Small_flies,B2 LEMA,4,14,3
1,Flower_beetles,B5 LEMA,1,23,11
1,Flower_beetles,C1 LEMA,1,23,11
1,House_flies,C1 LEMA,1,1,0
1,Small_flies,C2 LEMA,1,14,3
1,Flower_beetles,C3 LEMA,1,23,11
1,Small_flies,C3 LEMA,1,14,3
1,Bees,C4 CHFU,1,0,2
1,Bees,C4 LEMA,1,1,1
1,Flower_beetles,C4 LEMA,2,23,11
1,Small_flies,C4 LEMA,1,14,3
1,Flies,C5 CHFU,1,0,4
1,Hoverflies,C5 LEMA,1,7,5
1,Small_flies,C5 CHFU,2,2,15
1,Small_flies,C5 LEMA,1,14,3
1,Flower_beetles,D1 CHFU,1,8,26
1,Flower_beetles,D1 LEMA,1,23,11
1,Flower_beetles,D2 LEMA,1,23,11
1,House_flies,D2 LEMA,1,1,0
1,Flower_beetles,D3 CHFU,2,8,26
1,Flower_beetles,D3 LEMA,13,23,11
1,Small_flies,D3 LEMA,2,14,3
1,Flower_beetles,D4 LEMA,1,23,11
1,Flower_beetles,D5 CHFU,1,8,26
1,Flower_beetles,D5 LEMA,6,23,11
1,Flower_beetles,D5 ME,2,1,33
1,Hoverflies,D5 CHFU,1,3,9
1,Small_flies,D5 LEMA,1,14,3
1,Flower_beetles,E1 CHFU,3,8,26
1,Flower_beetles,E1 LEMA,1,23,11
1,Mosquitoes,E1 LEMA,1,0,0
1,Flies,E2 LEMA,1,2,2
1,Flower_beetles,E2 LEMA,2,23,11
1,Hoverflies,E2 CHFU,1,3,9
1,Hoverflies,E2 LEMA,3,7,5
1,Small_flies,E2 LEMA,1,14,3
1,Flower_beetles,E3 LEMA,3,23,11
1,Hoverflies,E3 CHFU,1,3,9
1,Hoverflies,E3 LEMA,4,7,5
1,Flower_beetles,E4 CHFU,1,8,26
1,Flower_beetles,E4 LEMA,3,23,11
