Plot,G_F,Subplot_Plant_Label,Visits_tot,homo_motif,hete_motif
1,Flower_beetles,A1 CHFU,1,11,25
1,Flower_beetles,A1 LEMA,2,21,15
1,Small_flies,A1 LEMA,1,11,5
1,Flies,A2 LEMA,2,3,1
1,Flower_beetles,A2 CHFU,1,11,25
1,Flower_beetles,A2 LEMA,2,21,15
1,Small_flies,A2 LEMA,2,11,5
1,Flower_beetles,A3 CHFU,1,11,25
1,Flower_beetles,A3 LEMA,3,21,15
1,Small_flies,A3 CHFU,1,4,12
1,Bees,A4 LEMA,1,1,0
1,Flower_beetles,A4 LEMA,2,21,15
1,Small_flies,A5 CHFU,1,4,12
1,Flower_beetles,A6 LEMA,4,21,15
1,Small_flies,A6 LEMA,1,11,5
1,Flower_beetles,B1 LEMA,1,21,15
1,Hoverflies,B1 LEMA,2,7,3
1,Flower_beetles,B2 CHFU,1,11,25
1,Flower_beetles,B2 LEMA,1,21,15
1,Hoverflies,B2 LEMA,2,7,3
1,Small_flies,B2 LEMA,4,11,5
1,Flower_beetles,B5 LEMA,1,21,15
1,Flower_beetles,C1 CHFU,1,11,25
1,House_flies,C1 LEMA,1,0,1
1,Small_flies,C2 LEMA,1,11,5
1,Flower_beetles,C3 LEMA,1,21,15
1,Small_flies,C3 CHFU,1,4,12
1,Bees,C4 LEMA,2,1,0
1,Flower_beetles,C4 LEMA,2,21,15
1,Small_flies,C4 LEMA,1,11,5
1,Flies,C5 LEMA,1,3,1
1,Hoverflies,C5 LEMA,1,7,3
1,Small_flies,C5 LEMA,3,11,5
1,Flower_beetles,D1 CHFU,1,11,25
1,Flower_beetles,D1 LEMA,1,21,15
1,Flower_beetles,D2 CHFU,1,11,25
1,House_flies,D2 CHFU,1,0,1
1,Flower_beetles,D3 CHFU,2,11,25
1,Flower_beetles,D3 LEMA,13,21,15
1,Small_flies,D3 LEMA,2,11,5
1,Flower_beetles,D4 LEMA,1,21,15
1,Flower_beetles,D5 CHFU,5,11,25
1,Flower_beetles,D5 LEMA,3,21,15
1,Flower_beetles,D5 ME,1,2,34
1,Hoverflies,D5 LEMA,1,7,3
1,Small_flies,D5 CHFU,1,4,12
1,Flower_beetles,E1 CHFU,2,11,25
1,Flower_beetles,E1 LEMA,2,21,15
1,Mosquitoes,E1 LEMA,1,0,0
1,Flies,E2 CHFU,1,0,4
1,Flower_beetles,E2 LEMA,2,21,15
1,Hoverflies,E2 CHFU,1,2,8
1,Hoverflies,E2 LEMA,3,7,3
1,Small_flies,E2 CHFU,1,4,12
1,Flower_beetles,E3 LEMA,3,21,15
1,Hoverflies,E3 LEMA,5,7,3
1,Flower_beetles,E4 CHFU,1,11,25
1,Flower_beetles,E4 LEMA,2,21,15
1,Flower_beetles,E4 ME,1,2,34
1,Flies,E5 LEMA,1,3,1
1,Flower_beetles,E5 LEMA,2,21,15
1,Small_flies,E5 LEMA,1,11,5
1,Flower_beetles,E6 LEMA,3,21,15
1,Hoverflies,F1 CHFU,1,2,8
1,Hoverflies,F1 LEMA,5,7,3
1,Small_flies,F1 LEMA,1,11,5
1,Small_flies,F2 LEMA,1,11,5
1,Flower_beetles,F3 CHFU,1,11,25
1,Flower_beetles,F3 LEMA,2,21,15
1,Hoverflies,F3 LEMA,1,7,3
1,Small_flies,F3 LEMA,1,11,5
1,Flies,F4 LEMA,1,3,1
1,Flower_beetles,F4 ME,1,2,34
1,Flower_beetles,F5 LEMA,2,21,15
1,Hoverflies,F6 CHFU,2,2,8
2,Flies,A1 LEMA,2,1,4
2,Flower_beetles,A1 LEMA,1,14,20
