layer_from,node_from,layer_to,node_to,weight,Plot
CHFU,Ulidiidae,CHFU,A2 CHFU,0.23529411764705882,2
CHFU,Ulidiidae,CHFU,A3 CHFU,0.058823529411764705,2
CHFU,Ulidiidae,CHFU,A5 CHFU,0.058823529411764705,2
CHFU,Ulidiidae,CHFU,B2 CHFU,0.11764705882352941,2
CHFU,Ulidiidae,CHFU,B3 CHFU,0.058823529411764705,2
CHFU,Ulidiidae,CHFU,C1 CHFU,0.17647058823529413,2
CHFU,Ulidiidae,CHFU,C2 CHFU,0.11764705882352941,2
CHFU,Eucera_sp.,CHFU,D1 CHFU,1,2
CHFU,Ulidiidae,CHFU,D4 CHFU,0.058823529411764705,2
CHFU,Andrena_jar4,CHFU,E2 CHFU,1,2
CHFU,Ulidiidae,CHFU,E3 CHFU,0.058823529411764705,2
CHFU,Ulidiidae,CHFU,F2 CHFU,0.058823529411764705,2
LEMA,Brassicogethes_sp.,LEMA,A1 LEMA,0.026143790849673203,2
LEMA,Bombyliidae,LEMA,A2 LEMA,0.09090909090909091,2
LEMA,Brassicogethes_sp.,LEMA,A2 LEMA,0.0392156862745098,2
LEMA,Red_black_fly_6.19.5,LEMA,A2 LEMA,1,2
LEMA,Brassicogethes_sp.,LEMA,A3 LEMA,0.026143790849673203,2
LEMA,Cylindromyia_sp.,LEMA,A3 LEMA,0.5,2
LEMA,Psilothrix_viridicoerulea,LEMA,A3 LEMA,0.02564102564102564,2
LEMA,Brassicogethes_sp.,LEMA,A4 LEMA,0.0196078431372549,2
LEMA,Brassicogethes_sp.,LEMA,A5 LEMA,0.013071895424836602,2
LEMA,Cylindromyia_sp.,LEMA,A5 LEMA,0.5,2
LEMA,Bombyliidae,LEMA,A6 LEMA,0.2727272727272727,2
LEMA,Brassicogethes_sp.,LEMA,A6 LEMA,0.013071895424836602,2
LEMA,Elateridae,LEMA,A6 LEMA,0.5,2
LEMA,Bombyliidae,LEMA,B1 LEMA,0.09090909090909091,2
LEMA,Brassicogethes_sp.,LEMA,B1 LEMA,0.0392156862745098,2
LEMA,Bombyliidae,LEMA,B2 LEMA,0.45454545454545453,2
LEMA,Brassicogethes_sp.,LEMA,B2 LEMA,0.0457516339869281,2
LEMA,Psilothrix_viridicoerulea,LEMA,B2 LEMA,0.02564102564102564,2
LEMA,Brassicogethes_sp.,LEMA,B3 LEMA,0.05228758169934641,2
LEMA,Elateridae,LEMA,B3 LEMA,0.5,2
LEMA,Musca_sp.,LEMA,B3 LEMA,0.11764705882352941,2
LEMA,Psilothrix_viridicoerulea,LEMA,B3 LEMA,0.05128205128205128,2
LEMA,Brassicogethes_sp.,LEMA,B4 LEMA,0.0718954248366013,2
LEMA,Mordellidae,LEMA,B4 LEMA,0.3333333333333333,2
LEMA,Psilothrix_viridicoerulea,LEMA,B4 LEMA,0.10256410256410256,2
LEMA,Brassicogethes_sp.,LEMA,B5 LEMA,0.05228758169934641,2
LEMA,Musca_sp.,LEMA,B5 LEMA,0.11764705882352941,2
LEMA,Oedemeridae,LEMA,B5 LEMA,0.25,2
LEMA,Psilothrix_viridicoerulea,LEMA,B5 LEMA,0.10256410256410256,2
LEMA,Brassicogethes_sp.,LEMA,B6 LEMA,0.032679738562091505,2
LEMA,Musca_jar_H,LEMA,B6 LEMA,0.6666666666666666,2
LEMA,Musca_sp.,LEMA,B6 LEMA,0.058823529411764705,2
LEMA,Psilothrix_viridicoerulea,LEMA,B6 LEMA,0.02564102564102564,2
LEMA,Brassicogethes_sp.,LEMA,C2 LEMA,0.0196078431372549,2
LEMA,Psilothrix_viridicoerulea,LEMA,C2 LEMA,0.02564102564102564,2
LEMA,Small.bee.1_8_6,LEMA,C2 LEMA,1,2
LEMA,Brassicogethes_sp.,LEMA,C3 LEMA,0.0196078431372549,2
LEMA,Musca_sp.,LEMA,C3 LEMA,0.17647058823529413,2
LEMA,Psilothrix_viridicoerulea,LEMA,C3 LEMA,0.05128205128205128,2
LEMA,Brassicogethes_sp.,LEMA,C4 LEMA,0.0196078431372549,2
LEMA,Dilophus_sp.,LEMA,C4 LEMA,1,2
LEMA,Musca_sp.,LEMA,C4 LEMA,0.17647058823529413,2
LEMA,Psilothrix_viridicoerulea,LEMA,C4 LEMA,0.02564102564102564,2
LEMA,Andrena_sp.,LEMA,C5 LEMA,0.4,2
LEMA,Brassicogethes_sp.,LEMA,C5 LEMA,0.032679738562091505,2
LEMA,Psilothrix_viridicoerulea,LEMA,C5 LEMA,0.02564102564102564,2
LEMA,Andrena_sp.,LEMA,C6 LEMA,0.2,2
LEMA,Brassicogethes_sp.,LEMA,C6 LEMA,0.013071895424836602,2
LEMA,Psilothrix_viridicoerulea,LEMA,C6 LEMA,0.05128205128205128,2
LEMA,Brassicogethes_sp.,LEMA,D1 LEMA,0.026143790849673203,2
LEMA,Psilothrix_viridicoerulea,LEMA,D1 LEMA,0.02564102564102564,2
LEMA,X1_29_5,LEMA,D2 LEMA,0.3333333333333333,2
LEMA,Brassicogethes_sp.,LEMA,D2 LEMA,0.032679738562091505,2
LEMA,Psilothrix_viridicoerulea,LEMA,D2 LEMA,0.02564102564102564,2
LEMA,Brassicogethes_sp.,LEMA,D3 LEMA,0.026143790849673203,2
LEMA,Brassicogethes_sp.,LEMA,D4 LEMA,0.026143790849673203,2
LEMA,X1_29_5,LEMA,D5 LEMA,0.3333333333333333,2
LEMA,Brassicogethes_sp.,LEMA,D5 LEMA,0.0196078431372549,2
LEMA,Psilothrix_viridicoerulea,LEMA,D5 LEMA,0.02564102564102564,2
LEMA,Andrena_sp.,LEMA,D6 LEMA,0.4,2
LEMA,Brassicogethes_sp.,LEMA,D6 LEMA,0.013071895424836602,2
LEMA,Psilothrix_viridicoerulea,LEMA,D6 LEMA,0.07692307692307693,2
LEMA,Brassicogethes_sp.,LEMA,E1 LEMA,0.0457516339869281,2
LEMA,Mordellidae,LEMA,E1 LEMA,0.3333333333333333,2
LEMA,Brassicogethes_sp.,LEMA,E2 LEMA,0.0392156862745098,2
LEMA,Musca_sp.,LEMA,E2 LEMA,0.11764705882352941,2
LEMA,Psilothrix_viridicoerulea,LEMA,E2 LEMA,0.05128205128205128,2
LEMA,Sphaerophoria_scripta,LEMA,E2 LEMA,0.5,2
LEMA,Brassicogethes_sp.,LEMA,E3 LEMA,0.032679738562091505,2
LEMA,Psilothrix_viridicoerulea,LEMA,E3 LEMA,0.02564102564102564,2
LEMA,Sphaerophoria_scripta,LEMA,E3 LEMA,0.5,2
LEMA,Brassicogethes_sp.,LEMA,E4 LEMA,0.0392156862745098,2
LEMA,Psilothrix_viridicoerulea,LEMA,E4 LEMA,0.05128205128205128,2
LEMA,X1_29_5,LEMA,E5 LEMA,0.3333333333333333,2
LEMA,Brassicogethes_sp.,LEMA,E5 LEMA,0.0196078431372549,2
LEMA,Psilothrix_viridicoerulea,LEMA,E5 LEMA,0.07692307692307693,2
LEMA,Brassicogethes_sp.,LEMA,E6 LEMA,0.013071895424836602,2
LEMA,Mordellidae,LEMA,E6 LEMA,0.3333333333333333,2
LEMA,Brassicogethes_sp.,LEMA,F1 LEMA,0.026143790849673203,2
LEMA,Cryptocephalus_sp.,LEMA,F1 LEMA,1,2
LEMA,Musca_jar_H,LEMA,F1 LEMA,0.3333333333333333,2
LEMA,Oedemeridae,LEMA,F1 LEMA,0.75,2
LEMA,Ulidiidae,LEMA,F1 LEMA,1,2
LEMA,Bee_4.19.5,LEMA,F2 LEMA,1,2
LEMA,Black_small_fly,LEMA,F2 LEMA,1,2
LEMA,Bombyliidae,LEMA,F2 LEMA,0.09090909090909091,2
LEMA,Brassicogethes_sp.,LEMA,F2 LEMA,0.0196078431372549,2
LEMA,Brassicogethes_sp.,LEMA,F3 LEMA,0.026143790849673203,2
LEMA,Psilothrix_viridicoerulea,LEMA,F3 LEMA,0.02564102564102564,2
LEMA,Brassicogethes_sp.,LEMA,F4 LEMA,0.0392156862745098,2
LEMA,Cerambycidae,LEMA,F4 LEMA,1,2
LEMA,Eristalis_sp.,LEMA,F4 LEMA,1,2
LEMA,Musca_sp.,LEMA,F4 LEMA,0.17647058823529413,2
LEMA,Psilothrix_viridicoerulea,LEMA,F4 LEMA,0.05128205128205128,2
LEMA,Brassicogethes_sp.,LEMA,F5 LEMA,0.013071895424836602,2
LEMA,Psilothrix_viridicoerulea,LEMA,F5 LEMA,0.02564102564102564,2
LEMA,Brassicogethes_sp.,LEMA,F6 LEMA,0.006535947712418301,2
LEMA,Musca_sp.,LEMA,F6 LEMA,0.058823529411764705,2
LEMA,Psilothrix_viridicoerulea,LEMA,F6 LEMA,0.02564102564102564,2
PUPA,Small.bee.1_8_6,PUPA,A2 PUPA,0.2,2
PUPA,Small.bee.1_8_6,PUPA,A5 PUPA,0.4,2
PUPA,Bombilus_major,PUPA,A6 PUPA,0.5,2
PUPA,Bombyliidae,PUPA,B1 PUPA,1,2
PUPA,Big_bee_2_8_7,PUPA,C2 PUPA,1,2
PUPA,Andrena_sp.,PUPA,C5 PUPA,0.5,2
PUPA,Andrena_sp.,PUPA,C6 PUPA,0.5,2
PUPA,Bombilus_major,PUPA,C6 PUPA,0.25,2
PUPA,Conophorus_sp.,PUPA,C6 PUPA,1,2
PUPA,Small.bee.1_8_6,PUPA,C6 PUPA,0.4,2
PUPA,Bombilus_major,PUPA,E6 PUPA,0.25,2
CETE,Andrena_sp.,LEMA,Andrena_sp.,0.75,2
LEMA,Andrena_sp.,CETE,Andrena_sp.,0.375,2
CETE,Andrena_sp.,PUPA,Andrena_sp.,1,2
PUPA,Andrena_sp.,CETE,Andrena_sp.,1,2
LEMA,Andrena_sp.,PUPA,Andrena_sp.,0.375,2
PUPA,Andrena_sp.,LEMA,Andrena_sp.,0.75,2
CETE,Bombilus_major,PUPA,Bombilus_major,1,2
PUPA,Bombilus_major,CETE,Bombilus_major,1,2
CETE,Bombyliidae,LEMA,Bombyliidae,0.75,2
LEMA,Bombyliidae,CETE,Bombyliidae,0.375,2
CETE,Bombyliidae,PUPA,Bombyliidae,1,2
PUPA,Bombyliidae,CETE,Bombyliidae,1,2
LEMA,Bombyliidae,PUPA,Bombyliidae,0.375,2
PUPA,Bombyliidae,LEMA,Bombyliidae,0.75,2
BEMA,Cylindromyia_sp.,LEMA,Cylindromyia_sp.,1,2
LEMA,Cylindromyia_sp.,BEMA,Cylindromyia_sp.,0.125,2
CETE,Small.bee.1_8_6,LEMA,Small.bee.1_8_6,0.75,2
LEMA,Small.bee.1_8_6,CETE,Small.bee.1_8_6,0.375,2
CETE,Small.bee.1_8_6,PUPA,Small.bee.1_8_6,1,2
PUPA,Small.bee.1_8_6,CETE,Small.bee.1_8_6,1,2
LEMA,Small.bee.1_8_6,PUPA,Small.bee.1_8_6,0.375,2
PUPA,Small.bee.1_8_6,LEMA,Small.bee.1_8_6,0.75,2
CHFU,Ulidiidae,LEMA,Ulidiidae,0,2
LEMA,Ulidiidae,CHFU,Ulidiidae,0,2
CETE,X1_29_5,LEMA,X1_29_5,0.75,2
LEMA,X1_29_5,CETE,X1_29_5,0.375,2
CETE,A3 CETE,CETE,Small.bee.1_8_6,1,3
CETE,B5 CETE,CETE,Andrena_sp.,1,3
CHFU,A1 CHFU,CHFU,Ulidiidae,1,3
CHFU,A4 CHFU,CHFU,Ulidiidae,1,3
CHFU,B3 CHFU,CHFU,Black_small_fly,1,3
CHFU,B6 CHFU,CHFU,Brassicogethes_sp.,1,3
CHFU,C1 CHFU,CHFU,Ulidiidae,1,3
CHFU,C3 CHFU,CHFU,Curculionidae_6_10_3,0.5,3
CHFU,C3 CHFU,CHFU,Ulidiidae,0.5,3
CHFU,C6 CHFU,CHFU,Psilothrix_viridicoerulea,1,3
CHFU,D1 CHFU,CHFU,Musca_jar_H,1,3
CHFU,D2 CHFU,CHFU,Ulidiidae,1,3
CHFU,D4 CHFU,CHFU,Ulidiidae,1,3
CHFU,E4 CHFU,CHFU,Dilophus_sp.,0.3333333333333333,3
CHFU,E4 CHFU,CHFU,Ulidiidae,0.6666666666666666,3
CHFU,F2 CHFU,CHFU,Dilophus_sp.,0.5,3
CHFU,F2 CHFU,CHFU,Musca_sp.,0.5,3
CHFU,F4 CHFU,CHFU,Musca_sp.,0.5,3
CHFU,F4 CHFU,CHFU,Ulidiidae,0.5,3
CHFU,F6 CHFU,CHFU,Ulidiidae,1,3
CHMI,A4 CHMI,CHMI,Musca_sp.,1,3
CHMI,C1 CHMI,CHMI,Bee_sirphid_jarJ,0.16666666666666666,3
CHMI,C1 CHMI,CHMI,Calliphoridae,0.8333333333333334,3
CHMI,C2 CHMI,CHMI,Musca_sp.,1,3
CHMI,F6 CHMI,CHMI,Bee_sirphid_jarJ,1,3
LEMA,A1 LEMA,LEMA,Brassicogethes_sp.,0.8,3
LEMA,A1 LEMA,LEMA,Psilothrix_viridicoerulea,0.2,3
LEMA,A2 LEMA,LEMA,Brassicogethes_sp.,0.5,3
LEMA,A2 LEMA,LEMA,Psilothrix_viridicoerulea,0.5,3
LEMA,A3 LEMA,LEMA,Psilothrix_viridicoerulea,1,3
LEMA,A4 LEMA,LEMA,Andrena_sp.,0.3333333333333333,3
LEMA,A4 LEMA,LEMA,Brassicogethes_sp.,0.6666666666666666,3
LEMA,A5 LEMA,LEMA,Brassicogethes_sp.,0.5714285714285714,3
LEMA,A5 LEMA,LEMA,Sarcophaga_sp.,0.42857142857142855,3
LEMA,A6 LEMA,LEMA,Brassicogethes_sp.,0.6,3
LEMA,A6 LEMA,LEMA,Psilothrix_viridicoerulea,0.4,3
LEMA,B1 LEMA,LEMA,Psilothrix_viridicoerulea,1,3
LEMA,B2 LEMA,LEMA,Brassicogethes_sp.,0.5,3
LEMA,B2 LEMA,LEMA,Psilothrix_viridicoerulea,0.5,3
LEMA,B3 LEMA,LEMA,Brassicogethes_sp.,0.5,3
LEMA,B3 LEMA,LEMA,Psilothrix_viridicoerulea,0.5,3
LEMA,B4 LEMA,LEMA,Brassicogethes_sp.,1,3
LEMA,B5 LEMA,LEMA,Andrena_sp.,0.16666666666666666,3
LEMA,B5 LEMA,LEMA,Brassicogethes_sp.,0.3333333333333333,3
LEMA,B5 LEMA,LEMA,Malachius_bipustulatus,0.16666666666666666,3
LEMA,B5 LEMA,LEMA,Small.bee.1_8_6,0.3333333333333333,3
LEMA,B6 LEMA,LEMA,Brassicogethes_sp.,0.4,3
LEMA,B6 LEMA,LEMA,Psilothrix_viridicoerulea,0.6,3
LEMA,C1 LEMA,LEMA,Psilothrix_viridicoerulea,1,3
LEMA,C2 LEMA,LEMA,Conophorus_sp.,0.3333333333333333,3
LEMA,C2 LEMA,LEMA,Psilothrix_viridicoerulea,0.5,3
LEMA,C2 LEMA,LEMA,Rainbow_beetle,0.16666666666666666,3
LEMA,C3 LEMA,LEMA,Brassicogethes_sp.,0.1111111111111111,3
LEMA,C3 LEMA,LEMA,Malachius_bipustulatus,0.1111111111111111,3
LEMA,C3 LEMA,LEMA,Psilothrix_viridicoerulea,0.4444444444444444,3
LEMA,C3 LEMA,LEMA,Small.bee.1_8_6,0.3333333333333333,3
LEMA,C4 LEMA,LEMA,Brassicogethes_sp.,0.42857142857142855,3
LEMA,C4 LEMA,LEMA,Cerambycidae,0.14285714285714285,3
LEMA,C4 LEMA,LEMA,Elateridae,0.14285714285714285,3
LEMA,C4 LEMA,LEMA,Psilothrix_viridicoerulea,0.2857142857142857,3
LEMA,C5 LEMA,LEMA,Psilothrix_viridicoerulea,1,3
LEMA,D2 LEMA,LEMA,X1_29_5,0.25,3
LEMA,D2 LEMA,LEMA,Brassicogethes_sp.,0.5,3
LEMA,D2 LEMA,LEMA,Psilothrix_viridicoerulea,0.25,3
LEMA,D3 LEMA,LEMA,Brassicogethes_sp.,0.75,3
LEMA,D3 LEMA,LEMA,Psilothrix_viridicoerulea,0.25,3
LEMA,D5 LEMA,LEMA,Bombilus_major,0.5,3
LEMA,D5 LEMA,LEMA,Psilothrix_viridicoerulea,0.5,3
LEMA,D6 LEMA,LEMA,Brassicogethes_sp.,0.25,3
LEMA,D6 LEMA,LEMA,Psilothrix_viridicoerulea,0.25,3
LEMA,D6 LEMA,LEMA,Small.bee.1_8_6,0.5,3
LEMA,E1 LEMA,LEMA,Brassicogethes_sp.,0.25,3
LEMA,E1 LEMA,LEMA,Geometridae,0.125,3
LEMA,E1 LEMA,LEMA,Psilothrix_viridicoerulea,0.375,3
LEMA,E1 LEMA,LEMA,Small.bee.1_8_6,0.25,3
LEMA,E2 LEMA,LEMA,Bombyliidae,0.14285714285714285,3
LEMA,E2 LEMA,LEMA,Brassicogethes_sp.,0.2857142857142857,3
LEMA,E2 LEMA,LEMA,Malachius_bipustulatus,0.14285714285714285,3
LEMA,E2 LEMA,LEMA,Psilothrix_viridicoerulea,0.2857142857142857,3
LEMA,E2 LEMA,LEMA,Small.bee.1_8_6,0.14285714285714285,3
LEMA,E3 LEMA,LEMA,Bombyliidae,0.3333333333333333,3
LEMA,E3 LEMA,LEMA,Brassicogethes_sp.,0.3333333333333333,3
LEMA,E3 LEMA,LEMA,Psilothrix_viridicoerulea,0.3333333333333333,3
LEMA,E4 LEMA,LEMA,Psilothrix_viridicoerulea,1,3
LEMA,E5 LEMA,LEMA,Brassicogethes_sp.,0.5,3
LEMA,E5 LEMA,LEMA,Psilothrix_viridicoerulea,0.5,3
LEMA,E6 LEMA,LEMA,Brassicogethes_sp.,0.5,3
LEMA,E6 LEMA,LEMA,Sphaerophoria_scripta,0.5,3
LEMA,F1 LEMA,LEMA,Brassicogethes_sp.,0.6,3
LEMA,F1 LEMA,LEMA,Psilothrix_viridicoerulea,0.2,3
LEMA,F1 LEMA,LEMA,Small.bee.1_8_6,0.2,3
LEMA,F2 LEMA,LEMA,Brassicogethes_sp.,0.16666666666666666,3
LEMA,F2 LEMA,LEMA,Elateridae,0.16666666666666666,3
LEMA,F2 LEMA,LEMA,Psilothrix_viridicoerulea,0.6666666666666666,3
LEMA,F3 LEMA,LEMA,Brassicogethes_sp.,0.7,3
LEMA,F3 LEMA,LEMA,Psilothrix_viridicoerulea,0.1,3
LEMA,F3 LEMA,LEMA,Small.bee.1_8_6,0.2,3
LEMA,F4 LEMA,LEMA,Brassicogethes_sp.,0.6,3
LEMA,F4 LEMA,LEMA,Sphaerophoria_scripta,0.2,3
LEMA,F4 LEMA,LEMA,Tabanidae,0.2,3
LEMA,F5 LEMA,LEMA,Bombyliidae,0.5,3
LEMA,F5 LEMA,LEMA,Brassicogethes_sp.,0.25,3
LEMA,F5 LEMA,LEMA,Psilothrix_viridicoerulea,0.25,3
LEMA,F6 LEMA,LEMA,Bombyliidae,0.42857142857142855,3
LEMA,F6 LEMA,LEMA,Brassicogethes_sp.,0.5714285714285714,3
PUPA,A3 PUPA,PUPA,Small.bee.1_8_6,1,3
PUPA,A4 PUPA,PUPA,Andrena_sp.,1,3
PUPA,B1 PUPA,PUPA,Bombilus_major,0.3333333333333333,3
PUPA,B1 PUPA,PUPA,Pieris_brassicae,0.3333333333333333,3
PUPA,B1 PUPA,PUPA,Tabanidae,0.3333333333333333,3
PUPA,B4 PUPA,PUPA,Small.bee.1_8_6,1,3
PUPA,B5 PUPA,PUPA,Small.bee.1_8_6,1,3
PUPA,C3 PUPA,PUPA,Small.bee.1_8_6,1,3
PUPA,D4 PUPA,PUPA,Small.bee.1_8_6,1,3
PUPA,D5 PUPA,PUPA,X1_29_5,1,3
PUPA,E1 PUPA,PUPA,Pieris_brassicae,0.5,3
PUPA,E1 PUPA,PUPA,Small.bee.1_8_6,0.5,3
PUPA,E2 PUPA,PUPA,Bombyliidae,0.5,3
PUPA,E2 PUPA,PUPA,Pieris_brassicae,0.5,3
PUPA,F1 PUPA,PUPA,Small.bee.1_8_6,1,3
PUPA,F4 PUPA,PUPA,Small.bee.1_8_6,1,3
PUPA,F6 PUPA,PUPA,Bombyliidae,0.75,3
PUPA,F6 PUPA,PUPA,Small.bee.1_8_6,0.25,3
CETE,Small.bee.1_8_6,CETE,A3 CETE,1,3
CETE,Andrena_sp.,CETE,B5 CETE,1,3
CHFU,Ulidiidae,CHFU,A1 CHFU,0.1,3
CHFU,Ulidiidae,CHFU,A4 CHFU,0.1,3
CHFU,Black_small_fly,CHFU,B3 CHFU,1,3
CHFU,Brassicogethes_sp.,CHFU,B6 CHFU,1,3
CHFU,Ulidiidae,CHFU,C1 CHFU,0.1,3
CHFU,Curculionidae_6_10_3,CHFU,C3 CHFU,1,3
CHFU,Ulidiidae,CHFU,C3 CHFU,0.1,3
CHFU,Psilothrix_viridicoerulea,CHFU,C6 CHFU,1,3
CHFU,Musca_jar_H,CHFU,D1 CHFU,1,3
CHFU,Ulidiidae,CHFU,D2 CHFU,0.1,3
CHFU,Ulidiidae,CHFU,D4 CHFU,0.1,3
CHFU,Dilophus_sp.,CHFU,E4 CHFU,0.5,3
CHFU,Ulidiidae,CHFU,E4 CHFU,0.2,3
CHFU,Dilophus_sp.,CHFU,F2 CHFU,0.5,3
CHFU,Musca_sp.,CHFU,F2 CHFU,0.5,3
CHFU,Musca_sp.,CHFU,F4 CHFU,0.5,3
CHFU,Ulidiidae,CHFU,F4 CHFU,0.1,3
CHFU,Ulidiidae,CHFU,F6 CHFU,0.1,3
CHMI,Musca_sp.,CHMI,A4 CHMI,0.3333333333333333,3
CHMI,Bee_sirphid_jarJ,CHMI,C1 CHMI,0.2,3
CHMI,Calliphoridae,CHMI,C1 CHMI,1,3
CHMI,Musca_sp.,CHMI,C2 CHMI,0.6666666666666666,3
CHMI,Bee_sirphid_jarJ,CHMI,F6 CHMI,0.8,3
LEMA,Brassicogethes_sp.,LEMA,A1 LEMA,0.06451612903225806,3
LEMA,Psilothrix_viridicoerulea,LEMA,A1 LEMA,0.02127659574468085,3
LEMA,Brassicogethes_sp.,LEMA,A2 LEMA,0.03225806451612903,3
LEMA,Psilothrix_viridicoerulea,LEMA,A2 LEMA,0.0425531914893617,3
LEMA,Psilothrix_viridicoerulea,LEMA,A3 LEMA,0.06382978723404255,3
LEMA,Andrena_sp.,LEMA,A4 LEMA,0.6666666666666666,3
LEMA,Brassicogethes_sp.,LEMA,A4 LEMA,0.06451612903225806,3
LEMA,Brassicogethes_sp.,LEMA,A5 LEMA,0.06451612903225806,3
LEMA,Sarcophaga_sp.,LEMA,A5 LEMA,1,3
LEMA,Brassicogethes_sp.,LEMA,A6 LEMA,0.04838709677419355,3
LEMA,Psilothrix_viridicoerulea,LEMA,A6 LEMA,0.0425531914893617,3
LEMA,Psilothrix_viridicoerulea,LEMA,B1 LEMA,0.02127659574468085,3
LEMA,Brassicogethes_sp.,LEMA,B2 LEMA,0.016129032258064516,3
LEMA,Psilothrix_viridicoerulea,LEMA,B2 LEMA,0.02127659574468085,3
LEMA,Brassicogethes_sp.,LEMA,B3 LEMA,0.016129032258064516,3
LEMA,Psilothrix_viridicoerulea,LEMA,B3 LEMA,0.02127659574468085,3
LEMA,Brassicogethes_sp.,LEMA,B4 LEMA,0.04838709677419355,3
LEMA,Andrena_sp.,LEMA,B5 LEMA,0.3333333333333333,3
LEMA,Brassicogethes_sp.,LEMA,B5 LEMA,0.03225806451612903,3
LEMA,Malachius_bipustulatus,LEMA,B5 LEMA,0.3333333333333333,3
LEMA,Small.bee.1_8_6,LEMA,B5 LEMA,0.15384615384615385,3
LEMA,Brassicogethes_sp.,LEMA,B6 LEMA,0.03225806451612903,3
LEMA,Psilothrix_viridicoerulea,LEMA,B6 LEMA,0.06382978723404255,3
LEMA,Psilothrix_viridicoerulea,LEMA,C1 LEMA,0.02127659574468085,3
LEMA,Conophorus_sp.,LEMA,C2 LEMA,1,3
LEMA,Psilothrix_viridicoerulea,LEMA,C2 LEMA,0.06382978723404255,3
LEMA,Rainbow_beetle,LEMA,C2 LEMA,1,3
LEMA,Brassicogethes_sp.,LEMA,C3 LEMA,0.016129032258064516,3
LEMA,Malachius_bipustulatus,LEMA,C3 LEMA,0.3333333333333333,3
LEMA,Psilothrix_viridicoerulea,LEMA,C3 LEMA,0.0851063829787234,3
LEMA,Small.bee.1_8_6,LEMA,C3 LEMA,0.23076923076923078,3
LEMA,Brassicogethes_sp.,LEMA,C4 LEMA,0.04838709677419355,3
LEMA,Cerambycidae,LEMA,C4 LEMA,1,3
LEMA,Elateridae,LEMA,C4 LEMA,0.5,3
LEMA,Psilothrix_viridicoerulea,LEMA,C4 LEMA,0.0425531914893617,3
LEMA,Psilothrix_viridicoerulea,LEMA,C5 LEMA,0.02127659574468085,3
LEMA,X1_29_5,LEMA,D2 LEMA,1,3
LEMA,Brassicogethes_sp.,LEMA,D2 LEMA,0.03225806451612903,3
LEMA,Psilothrix_viridicoerulea,LEMA,D2 LEMA,0.02127659574468085,3
LEMA,Brassicogethes_sp.,LEMA,D3 LEMA,0.04838709677419355,3
LEMA,Psilothrix_viridicoerulea,LEMA,D3 LEMA,0.02127659574468085,3
LEMA,Bombilus_major,LEMA,D5 LEMA,1,3
LEMA,Psilothrix_viridicoerulea,LEMA,D5 LEMA,0.0425531914893617,3
LEMA,Brassicogethes_sp.,LEMA,D6 LEMA,0.016129032258064516,3
LEMA,Psilothrix_viridicoerulea,LEMA,D6 LEMA,0.02127659574468085,3
LEMA,Small.bee.1_8_6,LEMA,D6 LEMA,0.15384615384615385,3
LEMA,Brassicogethes_sp.,LEMA,E1 LEMA,0.03225806451612903,3
LEMA,Geometridae,LEMA,E1 LEMA,1,3
LEMA,Psilothrix_viridicoerulea,LEMA,E1 LEMA,0.06382978723404255,3
LEMA,Small.bee.1_8_6,LEMA,E1 LEMA,0.15384615384615385,3
LEMA,Bombyliidae,LEMA,E2 LEMA,0.14285714285714285,3
LEMA,Brassicogethes_sp.,LEMA,E2 LEMA,0.03225806451612903,3
LEMA,Malachius_bipustulatus,LEMA,E2 LEMA,0.3333333333333333,3
LEMA,Psilothrix_viridicoerulea,LEMA,E2 LEMA,0.0425531914893617,3
LEMA,Small.bee.1_8_6,LEMA,E2 LEMA,0.07692307692307693,3
LEMA,Bombyliidae,LEMA,E3 LEMA,0.14285714285714285,3
LEMA,Brassicogethes_sp.,LEMA,E3 LEMA,0.016129032258064516,3
LEMA,Psilothrix_viridicoerulea,LEMA,E3 LEMA,0.02127659574468085,3
LEMA,Psilothrix_viridicoerulea,LEMA,E4 LEMA,0.06382978723404255,3
LEMA,Brassicogethes_sp.,LEMA,E5 LEMA,0.016129032258064516,3
LEMA,Psilothrix_viridicoerulea,LEMA,E5 LEMA,0.02127659574468085,3
LEMA,Brassicogethes_sp.,LEMA,E6 LEMA,0.016129032258064516,3
LEMA,Sphaerophoria_scripta,LEMA,E6 LEMA,0.5,3
LEMA,Brassicogethes_sp.,LEMA,F1 LEMA,0.04838709677419355,3
LEMA,Psilothrix_viridicoerulea,LEMA,F1 LEMA,0.02127659574468085,3
LEMA,Small.bee.1_8_6,LEMA,F1 LEMA,0.07692307692307693,3
LEMA,Brassicogethes_sp.,LEMA,F2 LEMA,0.016129032258064516,3
LEMA,Elateridae,LEMA,F2 LEMA,0.5,3
LEMA,Psilothrix_viridicoerulea,LEMA,F2 LEMA,0.0851063829787234,3
LEMA,Brassicogethes_sp.,LEMA,F3 LEMA,0.11290322580645161,3
LEMA,Psilothrix_viridicoerulea,LEMA,F3 LEMA,0.02127659574468085,3
LEMA,Small.bee.1_8_6,LEMA,F3 LEMA,0.15384615384615385,3
LEMA,Brassicogethes_sp.,LEMA,F4 LEMA,0.04838709677419355,3
LEMA,Sphaerophoria_scripta,LEMA,F4 LEMA,0.5,3
LEMA,Tabanidae,LEMA,F4 LEMA,1,3
LEMA,Bombyliidae,LEMA,F5 LEMA,0.2857142857142857,3
LEMA,Brassicogethes_sp.,LEMA,F5 LEMA,0.016129032258064516,3
